x,y,z,name,phi,kx,facies,ntg,prod
120,160,0.0,0,0.0577033,8.60487,1.0,0,0.0391208240987
120,160,6.0,0,0.0579687,27.9672,1.0,0,0.0393007536379
120,160,12.0,0,0.047665,8.60487,1.0,0,0.0323152249621
120,160,18.0,0,0.0471534,28.4622,1.0,0,0.0319683403082
120,160,24.0,0,0.0224264,29.4355,1.0,0,0.015204324939
120,160,30.0,0,0.0491452,33.8861,1.0,0,0.0333187144347
120,160,36.0,0,0.0432929,33.8861,1.0,0,0.0293510506008
120,160,42.0,0,0.0500066,35.6738,1.0,0,0.0339027104671
120,160,48.0,0,0.0486804,33.8861,1.0,0,0.0330036077858
120,160,54.0,0,0.0215175,33.8861,1.0,0,0.0145881053655
120,160,60.0,0,0.0200262,33.8861,1.0,0,0.0135770683683
120,160,66.0,0,0.0220227,33.8861,1.0,0,0.0149306543868
120,160,72.0,0,0.0525623,33.8861,1.0,0,0.0356354014629
120,160,78.0,0,0.0685339,33.8861,1.0,0,0.0464635890712
120,160,84.0,0,0.0556348,8.60487,1.0,0,0.0377184563578
120,160,90.0,0,0.0239917,33.8861,1.0,0,0.0162655472756
120,160,96.0,0,0.0616428,8.60487,1.0,0,0.0417916806437
120,160,102.0,0,0.058266,18.2344,1.0,0,0.0395023196108
120,160,108.0,0,0.0619427,37.5285,1.0,0,0.0419950251515
120,160,114.0,0,0.0660616,62.9163,1.0,0,0.0447874549253
120,160,120.0,0,0.0441933,23.3714,1.0,0,0.0299615514649
120,160,126.0,0,0.044375,37.5285,1.0,0,0.0300847083281
120,160,132.0,0,0.0605021,37.5285,1.0,0,0.0410183202547
120,160,138.0,0,0.0418996,37.5285,1.0,0,0.0284064940067
120,160,144.0,0,0.0402518,37.5285,1.0,1,0.0272893487019
120,160,150.0,0,0.0385561,18.7941,1.0,0,0.0261396906066
120,160,156.0,0,0.0380621,50.2557,1.0,0,0.0258047839005
120,160,162.0,0,0.0637304,46.9493,1.0,0,0.0432070050877
120,160,168.0,0,0.0393475,46.0865,1.0,0,0.0266762473539
120,160,174.0,0,0.0583717,48.3626,1.0,0,0.0395740036634
120,160,180.0,0,0.0648294,40.2119,1.0,0,0.0439521063411
120,160,186.0,0,0.034697,47.5396,1.0,0,0.0235233593856
120,160,192.0,0,0.067002,49.6948,1.0,0,0.0454250234882
120,160,198.0,0,0.0268387,47.3541,1.0,0,0.0181957256868
120,160,204.0,0,0.0257867,46.1608,1.0,0,0.0174824843007
120,160,210.0,0,0.063164,46.2214,1.0,0,0.0428230164845
120,160,216.0,0,0.0283609,46.5217,1.0,0,0.0192277287492
120,160,222.0,0,0.069706,41.9827,1.0,0,0.047258241355
120,160,228.0,0,0.024473,45.9156,1.0,0,0.0165918520075
120,160,234.0,0,0.0528553,50.0897,1.0,0,0.0358340330893
120,160,240.0,0,0.0726306,25.7249,1.0,0,0.0492410266357
120,160,246.0,0,0.0693944,23.754,2.0,0,0.0470470015021
120,160,252.0,0,0.0912971,18.6127,2.0,0,0.0618962868933
120,160,258.0,0,0.0342921,38.5564,2.0,0,0.0232488599587
120,160,264.0,0,0.0487888,200.664,2.0,0,0.0330771115261
120,160,270.0,0,0.0851991,93.2642,2.0,0,0.0577620486492
120,160,276.0,0,0.0796308,111.808,2.0,0,0.0539869341332
120,160,282.0,0,0.108186,128.977,2.0,0,0.0733463417673
120,160,288.0,0,0.102259,144.894,2.0,1,0.0693281962322
120,160,294.0,0,0.130419,148.825,2.0,1,0.088419344637
120,160,300.0,0,0.111011,150.616,2.0,0,0.0752617558172
120,160,306.0,0,0.105699,152.154,2.0,1,0.0716601988401
120,160,312.0,0,0.137297,210.446,2.0,1,0.0930828713325
120,160,318.0,0,0.112677,224.97,2.0,1,0.0763908254478
120,160,324.0,0,0.137064,231.613,2.0,1,0.0929244824138
120,160,330.0,0,0.143275,233.241,2.0,1,0.097135127587
120,160,336.0,0,0.134982,229.97,2.0,1,0.0915128510996
120,160,342.0,0,0.140664,216.893,2.0,1,0.0953655969131
120,160,348.0,0,0.139159,216.823,2.0,1,0.0943451310061
120,160,354.0,0,0.136651,216.264,2.0,1,0.0926446779268
120,160,360.0,0,0.138995,219.833,2.0,1,0.094233661544
120,160,366.0,0,0.137032,221.642,2.0,1,0.0929031504197
120,160,372.0,0,0.142231,213.044,2.0,1,0.096427539126
120,160,378.0,0,0.110227,225.495,2.0,1,0.0747299959559
120,160,384.0,0,0.129529,226.508,2.0,1,0.0878163310473
120,160,390.0,0,0.135204,215.366,2.0,1,0.0916633069414
120,160,396.0,0,0.129641,204.326,2.0,1,0.0878924040907
120,160,402.0,0,0.143228,200.112,2.0,1,0.0971033250615
120,160,408.0,0,0.0768329,203.086,2.0,0,0.0520900288524
120,160,414.0,0,0.063629,184.926,2.0,0,0.043138275174
120,160,420.0,0,0.0943378,73.3252,2.0,0,0.0639577135255
120,160,426.0,0,0.108118,195.918,2.0,1,0.0733005455315
120,160,432.0,0,0.144805,207.103,2.0,1,0.0981726650987
120,160,438.0,0,0.110947,200.899,2.0,1,0.0752185128213
120,160,444.0,0,0.166699,210.421,2.0,1,0.11301579332
120,160,450.0,0,0.119599,194.881,2.0,1,0.0810842438545
120,160,456.0,0,0.0665686,203.288,2.0,0,0.045131198875
120,160,462.0,0,0.146439,216.03,2.0,1,0.0992807724286
120,160,468.0,0,0.130126,237.786,2.0,1,0.0882210323052
120,160,474.0,0,0.152775,230.265,2.0,1,0.103576085525
120,160,480.0,0,0.182517,236.267,2.0,1,0.123740013096
120,160,486.0,0,0.161238,242.684,2.0,1,0.109313715569
120,160,492.0,0,0.148197,202.897,3.0,1,0.100472621258
120,160,498.0,0,0.132254,253.788,3.0,1,0.0896635000011
120,160,504.0,0,0.137888,260.135,3.0,1,0.0934829580901
120,160,510.0,0,0.108374,270.407,3.0,1,0.0734738424564
120,160,516.0,0,0.141475,267.493,3.0,0,0.0959150579944
120,160,522.0,0,0.154252,276.333,3.0,1,0.104577526499
120,160,528.0,0,0.134007,269.3,3.0,1,0.0908518936737
120,160,534.0,0,0.160041,253.903,3.0,1,0.108502409131
120,160,540.0,0,0.160386,288.448,3.0,1,0.108736151537
120,160,546.0,0,0.149799,279.37,3.0,0,0.101558337903
120,160,552.0,0,0.157672,293.246,3.0,1,0.106896079587
120,160,558.0,0,0.132145,296.236,3.0,1,0.0895899325404
120,160,564.0,0,0.160381,275.739,3.0,1,0.108732518483
120,160,570.0,0,0.164618,286.49,3.0,1,0.11160528434
120,160,576.0,0,0.17242,288.674,3.0,1,0.116894828006
