x,y,z,name,phi,kx,facies,ntg,prod
40,840,0.0,0,0.0710662,23.4061,1.0,0,0.0309250043253
40,840,6.0,0,0.0387396,23.8137,1.0,0,0.0168578157532
40,840,12.0,0,0.069416,22.2335,1.0,0,0.0302069073919
40,840,18.0,0,0.0513611,34.0361,1.0,0,0.0223501722382
40,840,24.0,0,0.0481313,34.7625,1.0,0,0.0209447181254
40,840,30.0,0,0.0789974,35.1376,1.0,0,0.0343763126657
40,840,36.0,0,0.0621801,36.4501,1.0,0,0.0270581572534
40,840,42.0,0,0.0704648,45.9294,1.0,0,0.0306632865076
40,840,48.0,0,0.0394751,33.4865,1.0,0,0.0171778848765
40,840,54.0,0,0.0426818,188.408,1.0,0,0.0185733099135
40,840,60.0,0,0.0503125,35.7394,1.0,0,0.0218938721797
40,840,66.0,0,0.0204961,34.5287,1.0,0,0.00891905519262
40,840,72.0,0,0.071418,37.4845,1.0,0,0.0310780931214
40,840,78.0,0,0.0488281,22.2335,1.0,0,0.021247911892
40,840,84.0,0,0.02,36.3699,1.0,0,0.0087031541408
40,840,90.0,0,0.0470603,36.3699,1.0,0,0.0204786399597
40,840,96.0,0,0.0288663,36.3699,1.0,0,0.0125613752603
40,840,102.0,0,0.0724607,36.3699,1.0,0,0.0315318456758
40,840,108.0,0,0.0603283,36.3699,1.0,0,0.0262523066188
40,840,114.0,0,0.0595645,36.3699,1.0,0,0.0259199431628
40,840,120.0,0,0.0704533,79.7526,1.0,0,0.0306582806295
40,840,126.0,0,0.0618182,36.3699,1.0,0,0.0269006549207
40,840,132.0,0,0.0744143,36.3699,1.0,0,0.0323819443768
40,840,138.0,0,0.080041,36.3699,1.0,0,0.0348304651242
40,840,144.0,0,0.0903442,80.851,1.0,0,0.039313985557
40,840,150.0,0,0.0705977,36.3699,2.0,0,0.0307211378874
40,840,156.0,0,0.0829253,36.3699,2.0,0,0.0360855704332
40,840,162.0,0,0.0781666,36.3699,2.0,0,0.0340148009775
40,840,168.0,0,0.0455327,36.3699,2.0,0,0.0198139266805
40,840,174.0,0,0.074035,36.3699,2.0,0,0.0322168883004
40,840,180.0,0,0.0699988,36.3699,2.0,0,0.0304605057116
40,840,186.0,0,0.111537,115.536,2.0,1,0.0485363568151
40,840,192.0,0,0.0949462,123.381,2.0,0,0.0413165496812
40,840,198.0,0,0.107324,137.9,2.0,1,0.0467028211214
40,840,204.0,0,0.10746,139.871,2.0,1,0.0467621211427
40,840,210.0,0,0.106126,150.716,2.0,1,0.0461816362533
40,840,216.0,0,0.108794,140.85,2.0,1,0.04734236309
40,840,222.0,0,0.0960562,149.368,2.0,0,0.0417996106497
40,840,228.0,0,0.109568,50.2821,2.0,1,0.0476792851879
40,840,234.0,0,0.10874,144.3,2.0,1,0.0473190728478
40,840,240.0,0,0.110018,145.916,2.0,1,0.0478753195673
40,840,246.0,0,0.10883,205.286,1.0,1,0.0473584097209
40,840,252.0,0,0.100626,152.31,2.0,1,0.0437882353315
40,840,258.0,0,0.100956,152.883,2.0,1,0.0439317168873
40,840,264.0,0,0.101656,142.522,2.0,1,0.0442363641664
40,840,270.0,0,0.102771,155.234,2.0,1,0.0447214133013
40,840,276.0,0,0.108568,152.977,2.0,1,0.0472442212939
40,840,282.0,0,0.113823,159.05,2.0,1,0.0495310585545
40,840,288.0,0,0.130864,173.9,2.0,1,0.0569464716566
40,840,294.0,0,0.134901,198.805,2.0,1,0.0587031246969
40,840,300.0,0,0.121385,213.306,3.0,1,0.052821427376
40,840,306.0,0,0.137537,235.3,3.0,1,0.0598502142569
40,840,312.0,0,0.160925,267.415,3.0,1,0.0700279188093
40,840,318.0,0,0.153154,260.599,3.0,1,0.0666462355187
40,840,324.0,0,0.155748,315.817,3.0,1,0.0677751234234
40,840,330.0,0,0.156362,257.45,3.0,1,0.0680420950688
40,840,336.0,0,0.154907,252.115,3.0,1,0.0674090532335
40,840,342.0,0,0.163933,266.182,3.0,0,0.0713365296433
40,840,348.0,0,0.154487,270.773,3.0,1,0.0672261368333
40,840,354.0,0,0.149506,256.927,3.0,1,0.0650587096667
40,840,360.0,0,0.14349,263.823,3.0,1,0.0624407029226
40,840,366.0,0,0.148858,259.489,3.0,1,0.0647765532159
40,840,372.0,0,0.165576,272.377,3.0,1,0.0720515678159
40,840,378.0,0,0.168158,273.79,3.0,1,0.0731754370241
40,840,384.0,0,0.138985,264.208,3.0,1,0.0604802296329
40,840,390.0,0,0.142428,254.527,3.0,1,0.0619788367893
40,840,396.0,0,0.167829,272.796,3.0,1,0.0730318743606
40,840,402.0,0,0.172647,253.942,3.0,1,0.0751285807352
40,840,408.0,0,0.170274,255.468,3.0,1,0.0740960611896
40,840,414.0,0,0.161946,271.511,3.0,1,0.0704722403479
40,840,420.0,0,0.165704,252.063,3.0,1,0.0721071606558
40,840,426.0,0,0.145052,303.478,3.0,1,0.0631205921768
40,840,432.0,0,0.173729,307.847,3.0,1,0.0755994069692
40,840,438.0,0,0.166216,384.62,3.0,1,0.0723300154599
40,840,444.0,0,0.189136,316.402,3.0,1,0.08230392176
40,840,450.0,0,0.148912,309.538,3.0,1,0.0648002591953
40,840,456.0,0,0.162656,304.393,2.0,1,0.0707810767216
40,840,462.0,0,0.175526,332.86,3.0,1,0.0763815177163
40,840,468.0,0,0.161486,331.651,3.0,1,0.0702719055105
40,840,474.0,0,0.169438,323.403,3.0,1,0.0737324366697
40,840,480.0,0,0.162849,332.328,3.0,1,0.0708649672068
40,840,486.0,0,0.162148,348.826,3.0,1,0.0705601341146
40,840,492.0,0,0.178795,335.84,3.0,0,0.0778040860599
40,840,498.0,0,0.170958,348.82,3.0,1,0.0743935416948
40,840,504.0,0,0.181707,317.752,3.0,1,0.0790711828791
40,840,510.0,0,0.189443,319.191,3.0,1,0.0824377354088
40,840,516.0,0,0.1686,325.829,3.0,1,0.0733676493809
40,840,522.0,0,0.18315,339.664,3.0,1,0.0796992634874
40,840,528.0,0,0.170266,330.385,3.0,1,0.0740924547665
40,840,534.0,0,0.172214,337.765,3.0,0,0.0749402614467
40,840,540.0,0,0.165784,348.379,3.0,1,0.0721423530618
40,840,546.0,0,0.16589,321.234,3.0,1,0.0721885090807
40,840,552.0,0,0.189664,335.819,3.0,1,0.0825336265129
40,840,558.0,0,0.180004,345.727,3.0,1,0.0783300744621
40,840,564.0,0,0.205064,324.729,3.0,1,0.0892352508171
40,840,570.0,0,0.190344,331.046,3.0,0,0.0828296765954
40,840,576.0,0,0.188908,335.123,3.0,1,0.0822049480589
40,840,582.0,0,0.193465,347.345,3.0,1,0.0841877519209
40,840,588.0,0,0.202425,320.902,3.0,1,0.0880868290113
40,840,594.0,0,0.203908,340.801,3.0,1,0.0887323166313
40,840,600.0,0,0.211511,324.149,3.0,1,0.0920407306086
40,840,606.0,0,0.184457,334.505,3.0,1,0.0802680502561
40,840,612.0,0,0.202305,340.761,3.0,1,0.088034683549
40,840,618.0,0,0.181182,332.843,3.0,1,0.0788428899559
40,840,624.0,0,0.195547,380.901,3.0,1,0.0850936878088
40,840,630.0,0,0.191115,272.198,3.0,1,0.0831650782402
40,840,636.0,0,0.204781,377.525,3.0,1,0.089112033897
40,840,642.0,0,0.206254,461.323,3.0,1,0.0897531634262
40,840,648.0,0,0.200396,452.971,3.0,1,0.0872039956578
40,840,654.0,0,0.206429,467.495,3.0,1,0.0898289638897
40,840,660.0,0,0.203778,393.476,3.0,1,0.0886754852506
40,840,666.0,0,0.20788,450.861,3.0,1,0.0904606045867
40,840,672.0,0,0.206254,485.555,4.0,1,0.0897531634262
40,840,678.0,0,0.233528,454.147,4.0,1,0.101621530396
40,840,684.0,0,0.230653,522.371,4.0,1,0.100370240518
40,840,690.0,0,0.223291,523.489,4.0,1,0.0971667644873
40,840,696.0,0,0.226283,540.273,4.0,1,0.0984688691643
40,840,702.0,0,0.206254,556.564,4.0,1,0.0897531634262
40,840,708.0,0,0.236284,553.525,4.0,0,0.102820787804
40,840,714.0,0,0.24548,517.37,4.0,1,0.106822434996
40,840,720.0,0,0.25448,532.663,4.0,1,0.110738797226
40,840,726.0,0,0.253567,533.388,4.0,1,0.110341662145
40,840,732.0,0,0.206254,544.455,4.0,1,0.0897531634262
40,840,738.0,0,0.212221,514.771,4.0,1,0.0923494937508
40,840,744.0,0,0.166066,535.743,4.0,1,0.0722650254166
40,840,750.0,0,0.103591,567.724,1.0,1,0.0450783331706
40,840,756.0,0,0.0571339,529.674,1.0,1,0.0248622539954
40,840,762.0,0,0.0624203,55.5035,1.0,0,0.0271626746453
40,840,768.0,0,0.0484727,52.1761,1.0,0,0.0210932846421
40,840,774.0,0,0.0463545,52.347,1.0,0,0.0201715388609
40,840,780.0,0,0.0390449,54.1969,1.0,0,0.0169906772232
40,840,786.0,0,0.040071,57.011,1.0,0,0.0174371902455
40,840,792.0,0,0.0624203,52.3251,1.0,0,0.0271626746453
40,840,798.0,0,0.0575235,55.3501,1.0,0,0.0250317988344
40,840,804.0,0,0.0512172,56.3837,1.0,0,0.0222875383271
40,840,810.0,0,0.0527131,53.3153,1.0,0,0.0229384966585
40,840,816.0,0,0.0371589,52.9501,1.0,0,0.0161699731346
40,840,822.0,0,0.0624203,53.1336,1.0,0,0.0271626746453
40,840,828.0,0,0.0577764,54.8867,1.0,0,0.0251418541726
40,840,834.0,0,0.0525594,77.8458,1.0,0,0.0228716326637
40,840,840.0,0,0.0435736,53.1689,1.0,0,0.0189613833727
40,840,846.0,0,0.0254515,54.1136,1.0,0,0.0110754278772
40,840,852.0,0,0.0624203,52.6399,1.0,0,0.0271626746453
40,840,858.0,0,0.0306804,88.7618,1.0,0,0.0133508296042
40,840,864.0,0,0.0261169,39.9892,1.0,0,0.0113649557185
40,840,870.0,0,0.0294411,38.2114,1.0,0,0.0128115184494
40,840,876.0,0,0.0267985,36.946,1.0,0,0.0116615948761
40,840,882.0,0,0.0632101,36.905,1.0,0,0.027506380739
40,840,888.0,0,0.0277757,39.4509,1.0,1,0.0120868229069
40,840,894.0,0,0.050661,38.9535,1.0,0,0.0220455230287
40,840,900.0,0,0.0573962,36.969,1.0,0,0.0249763931033
40,840,906.0,0,0.057116,39.3343,1.0,0,0.0248544518727
40,840,912.0,0,0.0676859,36.4544,1.0,0,0.0294540486038
40,840,918.0,0,0.0727946,39.5378,1.0,0,0.0316771191347
40,840,924.0,0,0.0548093,38.4429,1.0,0,0.0238506960911
40,840,930.0,0,0.0448591,39.1272,1.0,0,0.0195207970567
40,840,936.0,0,0.02,37.0075,1.0,0,0.0087031541408
40,840,942.0,0,0.0730393,22.2335,1.0,0,0.0317836121284
40,840,948.0,0,0.0501933,37.6692,1.0,0,0.0218420115482
40,840,954.0,0,0.0323363,62.3023,2.0,0,0.0140713965895
40,840,960.0,0,0.0328491,72.7291,2.0,0,0.0142945479851
40,840,966.0,0,0.0484102,71.2222,2.0,0,0.0210660515101
40,840,972.0,0,0.0783553,75.5175,2.0,1,0.0340969107962
40,840,978.0,0,0.0775063,76.5392,2.0,0,0.0337274766419
40,840,984.0,0,0.0802325,77.8482,2.0,1,0.0349138122747
40,840,990.0,0,0.0745522,80.536,2.0,0,0.0324419716898
40,840,996.0,0,0.0803992,77.7858,2.0,1,0.034986342604
40,840,1002.0,0,0.0812429,85.1508,2.0,0,0.0353534833734
40,840,1008.0,0,0.0913949,231.88,2.0,0,0.0397712125958
40,840,1014.0,0,0.0908913,89.1328,2.0,1,0.0395520437029
40,840,1020.0,0,0.0702139,83.2871,2.0,0,0.030554121322
40,840,1026.0,0,0.0329399,76.31,2.0,0,0.0143340697311
