x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
160,280,122,0.12924,261.728,0.588,0.116,1821.32
320,40,123,0.0858676,135.575,0.46,0.108,804.265
520,200,124,0.111304,180.954,0.548,0.128,1411.28
200,160,125,0.105934,175.551,0.472,0.072,1426.77
360,920,126,0.133798,239.412,0.588,0.176,995.649
680,160,127,0.0879624,120.816,0.476,0.16,253.313
40,520,128,0.138555,246.42,0.648,0.164,1828.19
400,120,129,0.104144,159.423,0.54,0.08,1200.22
680,480,130,0.135902,239.014,0.592,0.168,2321.91
680,360,131,0.118277,190.069,0.54,0.116,474.011
160,440,132,0.148245,298.849,0.592,0.152,2190.34
920,320,133,0.0724498,77.3922,0.344,0.076,169.125
880,200,134,0.0602017,59.2739,0.304,0.12,86.5412
920,80,135,0.0538467,42.5868,0.212,0.096,50
520,80,136,0.089079,122.911,0.448,0.132,227.193
480,440,137,0.159498,308.988,0.672,0.244,2230.94
920,560,138,0.0858426,123.724,0.476,0.124,191.172
360,360,139,0.153918,328.302,0.668,0.176,2303.44
200,800,140,0.149503,286.736,0.62,0.2,1944.04
120,960,141,0.112912,157.895,0.524,0.12,556.506
840,960,142,0.0792283,101.507,0.376,0.104,209.151
120,400,143,0.140437,234.053,0.664,0.192,2105.31
320,160,144,0.109884,202.062,0.548,0.128,1680.72
600,840,145,0.13263,224.477,0.58,0.152,1267.97
520,280,146,0.12877,258.015,0.568,0.116,2477.84
400,480,147,0.163031,317.129,0.676,0.224,2982.91
160,120,148,0.0980289,141.881,0.472,0.104,1177.2
960,360,149,0.0627594,60.0037,0.3,0.08,99.4766
80,840,150,0.127319,214.953,0.568,0.14,1211.84
560,680,151,0.152705,326.877,0.612,0.244,2680.55
640,440,152,0.134334,265.216,0.552,0.188,2379.64
800,360,153,0.0978582,159.527,0.472,0.12,337.599
560,200,154,0.110814,178.343,0.496,0.132,340.402
560,40,155,0.0749388,75.967,0.356,0.092,255.703
880,320,156,0.0810874,104.113,0.452,0.092,214.067
480,120,157,0.0994491,149.621,0.484,0.096,284.994
120,520,158,0.154496,258.631,0.624,0.188,2149.29
880,480,159,0.0919712,123.325,0.528,0.092,200.791
760,120,160,0.0697156,78.9901,0.344,0.072,119.739
80,760,161,0.136447,257.233,0.576,0.152,1665.66
960,960,162,0.0548115,48.8563,0.256,0.08,50.8175
80,280,163,0.114021,176.187,0.56,0.112,1207.91
320,560,164,0.170079,361.742,0.688,0.276,3401.55
120,160,165,0.10023,147.57,0.472,0.076,1189.9
440,400,166,0.15355,309.39,0.608,0.236,3122.07
160,760,167,0.147709,307.506,0.624,0.204,1395.53
560,80,168,0.0871317,125.473,0.5,0.108,247.745
920,880,169,0.0678099,72.8817,0.344,0.092,187.217
240,560,170,0.164733,353.275,0.68,0.276,2986.34
480,800,171,0.150825,331.953,0.612,0.224,2277.45
200,200,172,0.112156,193.55,0.536,0.188,1371.42
440,160,173,0.107934,166.25,0.536,0.112,1840.54
920,800,174,0.0785234,93.8705,0.396,0.088,277.321
520,520,175,0.158728,314.544,0.64,0.268,3065.47
480,680,176,0.163593,326.643,0.684,0.236,2556.54
640,160,177,0.0896509,134.086,0.488,0.12,242.634
840,680,178,0.100996,157.13,0.532,0.1,787.44
720,880,179,0.104982,149.655,0.516,0.136,619.106
120,440,180,0.147488,283.932,0.64,0.188,2575.05
800,80,181,0.057671,61.0616,0.268,0.104,77.6662
600,200,182,0.103,150.681,0.472,0.1,396.813
200,40,183,0.0825951,99.0903,0.476,0.12,629.712
40,600,184,0.134197,229.982,0.608,0.136,1712.06
80,200,185,0.100865,156.968,0.528,0.08,1342.22
480,760,186,0.161112,307.166,0.676,0.228,2647.25
720,120,187,0.0739089,73.2137,0.392,0.096,136.688
680,640,188,0.137177,240.284,0.604,0.152,1850.23
360,640,189,0.173897,395.063,0.676,0.248,2990.24
80,520,190,0.145055,287.309,0.588,0.176,2102.16
160,40,191,0.0780609,94.8201,0.412,0.084,587.886
320,800,192,0.157737,313.647,0.624,0.2,2063.64
520,720,193,0.156141,325.064,0.664,0.236,2344.21
400,720,194,0.167722,315.915,0.712,0.264,2314.16
440,880,195,0.143636,284.334,0.556,0.192,1695.36
600,480,196,0.143408,287.144,0.58,0.18,2773.8
40,40,197,0.0663962,67.1863,0.316,0.076,447.945
