x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
600,800,84,0.132657,259.691,0.616,0.132,1629.08
120,760,85,0.143808,252.151,0.68,0.156,1740.99
320,360,86,0.157406,339.688,0.736,0.172,3130.7
240,240,87,0.129443,216.074,0.548,0.068,2135.66
440,360,88,0.149242,290.121,0.68,0.176,3108.18
520,720,89,0.157108,339.169,0.732,0.212,2668.87
240,640,90,0.169613,388.72,0.78,0.244,3029.22
680,360,91,0.117474,191.359,0.624,0.048,430.919
560,440,92,0.149741,299.335,0.72,0.168,2906.89
40,640,93,0.139817,285.562,0.648,0.14,1854.58
320,80,94,0.0930225,142.33,0.44,0.004,1179.07
160,240,95,0.11659,207.056,0.512,0.048,1861.08
640,480,96,0.138656,274.2,0.648,0.132,2360.14
40,520,97,0.139026,259.04,0.628,0.116,2017.17
360,320,98,0.144648,276.727,0.676,0.144,2771.26
40,960,99,0.101543,150.89,0.484,0.012,323.333
120,920,100,0.121496,205.435,0.608,0.052,872.927
720,720,101,0.122053,199.587,0.612,0.064,1541.69
880,120,102,0.0529459,47.7323,0.108,0.004,74.0294
640,880,103,0.116644,193.152,0.528,0.052,1032.51
960,640,104,0.0732509,90.4935,0.308,0.004,159.049
480,440,105,0.157296,341.96,0.696,0.208,3220.22
400,480,106,0.167191,358.377,0.816,0.24,3259.06
680,320,107,0.110152,178.983,0.532,0.032,382.822
680,160,108,0.0904717,121.173,0.396,0.008,279.981
800,760,109,0.106745,167.35,0.548,0.004,928.566
360,520,110,0.169407,322.841,0.784,0.26,3500
840,680,111,0.0960323,134.591,0.444,0.008,869.64
240,440,112,0.15697,312.591,0.7,0.216,3042.04
720,880,113,0.104565,142.636,0.5,0.024,698.677
520,560,114,0.160613,366.745,0.736,0.216,3068.79
880,760,115,0.0898142,115.611,0.46,0.008,452.072
200,800,116,0.150925,292.526,0.7,0.176,2096.86
920,800,117,0.0772159,90.002,0.368,0.016,181.62
440,440,118,0.164554,336.856,0.756,0.216,3263.77
280,960,119,0.129034,229.83,0.592,0.08,1069.71
680,400,120,0.119853,203.59,0.62,0.068,422.769
960,680,121,0.0746685,90.5908,0.296,0.008,196.806
920,480,122,0.0817527,95.6939,0.42,0.012,209.555
320,200,123,0.117442,196.516,0.54,0.048,1929.65
200,960,124,0.120573,197.034,0.596,0.068,812.055
720,40,125,0.061592,63.6937,0.208,0.012,119.736
800,840,126,0.100515,162.761,0.496,0.004,567.185
880,400,127,0.0843288,107.943,0.424,0.012,249.289
600,240,128,0.112756,176.577,0.58,0.032,376.355
840,120,129,0.060275,52.1814,0.16,0.02,107.253
80,120,130,0.0870368,112.056,0.452,0.004,818.801
280,240,131,0.127111,213.268,0.592,0.072,2178.26
600,880,132,0.12816,224.443,0.664,0.068,1265.37
160,280,133,0.126954,257.286,0.632,0.068,2116.87
120,40,134,0.0757539,80.6475,0.288,0.012,639.124
920,280,135,0.0683313,83.5247,0.292,0.016,131.353
760,880,136,0.100054,150.331,0.52,0.004,615.209
400,640,137,0.171717,369.143,0.784,0.288,3340.85
600,80,138,0.0808228,97.6611,0.4,0.008,210.261
960,40,139,0.056191,55.2287,0.14,0.008,72.3371
960,320,140,0.0622539,78.9725,0.208,0,114.226
480,760,141,0.158643,313.154,0.756,0.22,2629.36
240,720,142,0.159678,319.117,0.704,0.248,2569.82
480,880,143,0.140083,300.797,0.644,0.144,1596.39
640,400,144,0.129176,274.703,0.604,0.1,2358.48
800,160,145,0.0743342,91.1462,0.32,0.02,169.991
480,400,146,0.15218,283.29,0.712,0.188,3035.85
560,680,147,0.153569,298.223,0.672,0.192,2542.7
280,720,148,0.163336,365.343,0.752,0.24,2792.71
160,960,149,0.116203,197.216,0.552,0.06,681.838
80,720,150,0.145281,277.956,0.632,0.136,1843.82
200,640,151,0.162286,319.092,0.768,0.228,2835.61
440,400,152,0.157453,285.614,0.716,0.216,3116.66
960,880,153,0.06109,62.7694,0.188,0.008,105.137
280,440,154,0.164338,352.845,0.724,0.216,3336.12
760,160,155,0.0745848,97.5329,0.304,0.012,164.355
160,560,156,0.161388,333.787,0.752,0.204,2668.19
240,80,157,0.09315,131.1,0.452,0.008,1152.36
400,920,158,0.136642,269.789,0.62,0.124,1458.22
40,280,159,0.108746,164.819,0.524,0.044,1342.38
840,920,160,0.0807137,104.029,0.4,0.004,228.803
320,240,161,0.127331,226.373,0.608,0.056,2352.39
920,440,162,0.0798214,99.9003,0.416,0.008,221.78
760,40,163,0.0597404,59.8321,0.204,0.008,99.6731
640,440,164,0.131736,256.647,0.616,0.112,2262.32
680,40,165,0.0661979,69.8224,0.204,0.004,144.938
920,920,166,0.0680357,73.5602,0.304,0.004,158.48
480,40,167,0.0882825,110.245,0.428,0.008,267.178
40,160,168,0.0893109,135.01,0.424,0.008,901.128
840,880,169,0.086968,104.559,0.436,0.016,262.26
720,120,170,0.0746837,86.4026,0.356,0.012,160.783
600,840,171,0.128439,227.001,0.544,0.112,1541.09
280,840,172,0.153323,296.36,0.68,0.176,1890.22
800,360,173,0.097591,133.717,0.5,0.008,297.705
80,960,174,0.105098,141.152,0.464,0.028,412.58
600,960,175,0.110852,184.923,0.552,0.044,716.066
440,480,176,0.163442,314.994,0.804,0.232,3282.39
400,720,177,0.1651,355.381,0.76,0.244,2793.12
280,200,178,0.11286,172.252,0.52,0.052,1814.66
720,560,179,0.125199,217.967,0.56,0.068,1878.37
600,160,180,0.0994746,140.2,0.468,0.012,336.313
320,160,181,0.112005,173.592,0.56,0.036,1804.13
360,760,182,0.162671,351.764,0.788,0.224,2577.73
120,680,183,0.150344,298.573,0.708,0.164,2256.4
600,480,184,0.1465,284.21,0.636,0.168,2566.53
800,960,185,0.0857474,112.034,0.416,0,249.914
680,80,186,0.0744063,83.76,0.344,0.012,177.029
440,640,187,0.171229,360.975,0.8,0.272,3355.22
360,840,188,0.151311,278.337,0.732,0.188,2095.95
120,600,189,0.152659,309.181,0.716,0.188,2424.27
760,760,190,0.110997,191.179,0.552,0.036,1150.79
480,600,191,0.164231,354.3,0.744,0.236,3063.37
360,800,192,0.157804,300.799,0.72,0.2,2330.4
40,240,193,0.10277,155.443,0.5,0.004,1280.37
720,600,194,0.122981,211.916,0.592,0.072,1759.02
720,920,195,0.100709,166.011,0.508,0.004,518.759
320,440,196,0.163145,354.866,0.788,0.228,3145.27
560,920,197,0.121988,196.711,0.58,0.056,1055.27
280,920,198,0.135248,269.222,0.592,0.128,1385.12
760,400,199,0.106875,162.19,0.524,0.028,362.017
640,120,200,0.0914632,124.773,0.468,0,292.38
280,760,201,0.163951,343.042,0.768,0.22,2539.37
760,360,202,0.104303,173.562,0.54,0.004,363.899
760,560,203,0.115364,210.105,0.572,0.048,1653.62
880,360,204,0.0829072,117.234,0.412,0.02,225.976
960,360,205,0.0618765,60.5324,0.228,0.008,116.224
40,720,206,0.13433,237.976,0.656,0.112,1547.64
520,840,207,0.142625,266.759,0.68,0.136,1834.42
720,360,208,0.111074,181.26,0.536,0.032,360.993
720,760,209,0.117186,194.157,0.596,0.052,1294.51
160,480,210,0.152478,284.768,0.68,0.212,2798.4
160,200,211,0.114509,187.737,0.524,0.04,1590.95
880,160,212,0.0586988,55.4981,0.18,0.008,105.408
400,80,213,0.094259,135.601,0.448,0.004,1202.51
640,520,214,0.138837,248.571,0.644,0.132,2396.51
240,920,215,0.132651,269.566,0.568,0.116,1184.75
240,360,216,0.148953,281.29,0.676,0.18,2805.02
480,240,217,0.124138,205.51,0.588,0.064,2146.92
440,280,218,0.136247,258.685,0.66,0.104,2647.84
80,600,219,0.148233,276.241,0.712,0.164,2091.57
640,360,220,0.125398,186.183,0.628,0.056,2052
160,760,221,0.151674,283.03,0.672,0.184,2031.56
720,240,222,0.0941725,124.614,0.46,0.012,301.156
560,960,223,0.111334,187.191,0.56,0.044,827.585
80,200,224,0.102534,177.909,0.548,0.012,1340.29
680,840,225,0.111987,197.87,0.552,0.052,1033.12
800,400,226,0.10036,148.728,0.488,0.004,305.958
320,800,227,0.154108,362.695,0.728,0.208,2358.51
520,440,228,0.158332,393.654,0.72,0.18,2996.82
520,520,229,0.165336,343.261,0.74,0.212,3256.11
960,120,230,0.0505478,42.6282,0.096,0,50
600,760,231,0.143092,272.158,0.704,0.132,2101.7
720,520,232,0.128581,261.529,0.612,0.064,1918.26
320,280,233,0.138023,243.487,0.644,0.128,2521.64
400,880,234,0.148201,324.171,0.708,0.136,1859.05
360,280,235,0.137918,267.594,0.58,0.132,2576.71
240,40,236,0.0834382,113.157,0.408,0.004,909.922
120,640,237,0.15146,297.902,0.668,0.192,2245.51
640,840,238,0.125255,197.168,0.588,0.064,1417.04
360,560,239,0.17041,353.066,0.828,0.276,3208.95
80,840,240,0.131613,237.699,0.628,0.1,1206.78
80,320,241,0.121381,199.213,0.56,0.056,1882.51
600,400,242,0.141091,258.025,0.624,0.112,2531.43
560,80,243,0.0883293,106.643,0.424,0.004,249.706
200,240,244,0.122378,210.621,0.612,0.06,1899.22
560,560,245,0.156345,298.651,0.72,0.22,2877.71
400,320,246,0.146569,277.228,0.692,0.156,2886.31
720,400,247,0.111665,184.932,0.516,0.04,411.317
120,120,248,0.0938014,131.195,0.496,0,1054.16
680,480,249,0.128706,222.474,0.592,0.1,2086.88
200,600,250,0.161688,329.944,0.724,0.244,2791.56
640,680,251,0.140859,247.347,0.636,0.14,2219.82
520,640,252,0.159851,323.097,0.744,0.236,2804.69
760,320,253,0.100606,142.65,0.488,0.004,335.401
680,680,254,0.136512,249.479,0.644,0.104,1910.48
