x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
680,920,97,0.106545,169.19,0.512,0.088,663.027
920,800,98,0.0785234,93.8705,0.396,0.088,277.321
800,960,99,0.0815999,101.454,0.428,0.096,243.886
760,200,100,0.0857301,105.223,0.46,0.104,243.807
120,840,101,0.13616,255.58,0.644,0.164,1180.97
280,240,102,0.128047,226.931,0.584,0.124,1582.27
840,80,103,0.0561549,54.9355,0.3,0.116,69.4411
320,720,104,0.167523,351.11,0.64,0.264,2449.63
360,280,105,0.13783,241.233,0.604,0.156,2474.11
920,560,106,0.0858426,123.724,0.476,0.124,191.172
880,600,107,0.0928423,122.764,0.492,0.092,301.748
400,200,108,0.1144,188.385,0.492,0.12,1705.73
400,240,109,0.127309,205.101,0.62,0.108,1794.08
520,520,110,0.158728,314.544,0.64,0.268,3065.47
880,880,111,0.0766926,95.4311,0.392,0.108,216.018
440,40,112,0.084014,96.3892,0.448,0.08,204.381
80,920,113,0.113868,192.878,0.508,0.112,457.41
480,320,114,0.137298,248.138,0.56,0.172,2764.74
80,640,115,0.146019,278.249,0.572,0.212,1609.84
560,320,116,0.129382,211.315,0.624,0.124,2474.09
800,400,117,0.100433,144.651,0.54,0.1,309.677
800,360,118,0.0978582,159.527,0.472,0.12,337.599
760,400,119,0.111305,182.122,0.504,0.108,283.805
160,120,120,0.0980289,141.881,0.472,0.104,1177.2
960,240,121,0.0531423,39.0483,0.232,0.096,112.649
520,640,122,0.160691,339.428,0.632,0.252,2943.02
200,720,123,0.1592,301.78,0.708,0.208,1722.44
720,920,124,0.0979869,129.917,0.492,0.088,605.017
720,400,125,0.113209,190.289,0.508,0.12,345.357
160,880,126,0.131842,244.172,0.536,0.14,1349.29
640,120,127,0.0867523,102.503,0.408,0.084,219.642
600,200,128,0.103,150.681,0.472,0.1,396.813
720,720,129,0.120468,222.859,0.524,0.128,1437.31
480,400,130,0.154902,303.32,0.62,0.196,2712.51
120,960,131,0.112912,157.895,0.524,0.12,556.506
760,760,132,0.112886,182.238,0.576,0.108,884.253
840,360,133,0.0840754,115.925,0.452,0.104,255.935
160,40,134,0.0780609,94.8201,0.412,0.084,587.886
120,160,135,0.10023,147.57,0.472,0.076,1189.9
200,920,136,0.124463,216.36,0.544,0.136,1090.09
360,640,137,0.173897,395.063,0.676,0.248,2990.24
40,960,138,0.107987,159.937,0.532,0.08,304.257
160,520,139,0.161043,335.754,0.64,0.228,2122.77
40,560,140,0.135103,253.082,0.596,0.164,1828.94
480,280,141,0.12952,230.272,0.596,0.132,2157.05
120,320,142,0.128897,227.812,0.564,0.148,1701.99
960,120,143,0.0586802,52.6668,0.272,0.088,70.3262
120,520,144,0.154496,258.631,0.624,0.188,2149.29
680,520,145,0.134709,248.954,0.592,0.176,1964.39
840,160,146,0.0673746,77.4749,0.34,0.092,111.69
80,200,147,0.100865,156.968,0.528,0.08,1342.22
920,640,148,0.0829085,117.744,0.472,0.104,245.36
880,320,149,0.0810874,104.113,0.452,0.092,214.067
440,160,150,0.107934,166.25,0.536,0.112,1840.54
480,840,151,0.147512,278.178,0.648,0.192,1684.58
840,920,152,0.0823669,100.397,0.504,0.092,157.407
720,80,153,0.0704057,82.3027,0.32,0.068,186.402
760,560,154,0.117851,195.703,0.552,0.14,1435.48
560,920,155,0.124225,205.64,0.588,0.136,988.425
920,320,156,0.0724498,77.3922,0.344,0.076,169.125
200,40,157,0.0825951,99.0903,0.476,0.12,629.712
360,920,158,0.133798,239.412,0.588,0.176,995.649
720,880,159,0.104982,149.655,0.516,0.136,619.106
880,400,160,0.0833235,115.818,0.412,0.096,252.283
880,200,161,0.0602017,59.2739,0.304,0.12,86.5412
480,680,162,0.163593,326.643,0.684,0.236,2556.54
680,360,163,0.118277,190.069,0.54,0.116,474.011
640,840,164,0.123436,228.824,0.544,0.188,1417.34
760,800,165,0.108737,166.805,0.524,0.144,745.374
200,160,166,0.105934,175.551,0.472,0.072,1426.77
960,520,167,0.0748532,109.102,0.416,0.084,209.91
480,800,168,0.150825,331.953,0.612,0.224,2277.45
440,880,169,0.143636,284.334,0.556,0.192,1695.36
160,960,170,0.117549,165.244,0.512,0.152,521.496
840,560,171,0.100058,156.577,0.504,0.104,281.039
40,600,172,0.134197,229.982,0.608,0.136,1712.06
960,160,173,0.0533046,41.9648,0.24,0.096,86.0899
200,800,174,0.149503,286.736,0.62,0.2,1944.04
520,560,175,0.15983,332.144,0.68,0.236,2968.78
720,360,176,0.11213,186.561,0.472,0.12,420.343
400,680,177,0.168679,360.157,0.656,0.236,2633.29
280,640,178,0.169199,393.277,0.668,0.304,2724.26
240,280,179,0.134661,263.724,0.604,0.184,2073.38
720,40,180,0.0586522,60.7012,0.3,0.116,166.418
760,120,181,0.0697156,78.9901,0.344,0.072,119.739
600,440,182,0.14016,255.244,0.592,0.164,2148.28
160,320,183,0.132787,271.353,0.556,0.12,2343.69
80,240,184,0.108232,167.406,0.492,0.096,1440.17
680,160,185,0.0879624,120.816,0.476,0.16,253.313
80,320,186,0.123727,215.676,0.568,0.108,1350.58
200,440,187,0.154177,333.996,0.716,0.22,2942.02
480,440,188,0.159498,308.988,0.672,0.244,2230.94
400,720,189,0.167722,315.915,0.712,0.264,2314.16
240,760,190,0.164926,343.257,0.66,0.228,2193.31
200,840,191,0.144077,242.027,0.608,0.192,1791.86
840,320,192,0.0861996,107.935,0.468,0.112,254.293
320,600,193,0.169627,369.961,0.676,0.292,3131.77
240,200,194,0.118368,198.908,0.536,0.148,1802.24
400,120,195,0.104144,159.423,0.54,0.08,1200.22
400,520,196,0.167621,380.998,0.656,0.264,3139.9
560,680,197,0.152705,326.877,0.612,0.244,2680.55
