x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
960,120,0,0.0586802,52.6668,0.272,0.088,70.3262
120,160,1,0.10023,147.57,0.472,0.076,1189.9
160,440,2,0.148245,298.849,0.592,0.152,2190.34
360,360,3,0.153918,328.302,0.668,0.176,2303.44
760,360,4,0.101211,129.722,0.492,0.116,232.268
560,680,5,0.152705,326.877,0.612,0.244,2680.55
760,40,6,0.0553028,43.001,0.24,0.104,135.634
40,680,7,0.136721,261.11,0.628,0.152,1783.58
440,240,8,0.126681,211.294,0.56,0.104,1713.86
360,720,9,0.16804,360.605,0.66,0.252,2507.43
720,760,10,0.114907,171.235,0.484,0.144,1272.16
640,760,11,0.134128,242.261,0.576,0.164,1707.15
480,520,12,0.165788,382.032,0.72,0.208,3200.64
160,800,13,0.150254,269.41,0.616,0.188,1649.86
520,840,14,0.141588,284.377,0.628,0.184,1898.68
960,360,15,0.0627594,60.0037,0.3,0.08,99.4766
160,120,16,0.0980289,141.881,0.472,0.104,1177.2
80,760,17,0.136447,257.233,0.576,0.152,1665.66
920,280,18,0.0667279,74.3078,0.292,0.108,150.458
920,640,19,0.0829085,117.744,0.472,0.104,245.36
920,400,20,0.0759194,82.3587,0.432,0.08,178.955
360,680,21,0.167835,364.335,0.696,0.288,2706.26
760,320,22,0.0990433,151.727,0.492,0.104,283.821
440,560,23,0.166928,345.736,0.684,0.232,2911.13
40,560,24,0.135103,253.082,0.596,0.164,1828.94
960,240,25,0.0531423,39.0483,0.232,0.096,112.649
80,600,26,0.146077,275.169,0.616,0.196,2278.18
40,240,27,0.105466,159.996,0.504,0.084,1353.37
680,480,28,0.135902,239.014,0.592,0.168,2321.91
880,880,29,0.0766926,95.4311,0.392,0.108,216.018
400,960,30,0.128269,252.082,0.568,0.192,1120.81
120,840,31,0.13616,255.58,0.644,0.164,1180.97
280,240,32,0.128047,226.931,0.584,0.124,1582.27
40,520,33,0.138555,246.42,0.648,0.164,1828.19
440,720,34,0.166803,355.233,0.672,0.212,2052.34
160,720,35,0.155979,317.467,0.58,0.216,1923.88
160,880,36,0.131842,244.172,0.536,0.14,1349.29
640,160,37,0.0896509,134.086,0.488,0.12,242.634
120,240,38,0.112701,175.553,0.496,0.096,1275.93
80,920,39,0.113868,192.878,0.508,0.112,457.41
