x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
160,520,73,0.161043,335.754,0.64,0.228,2122.77
600,720,74,0.148945,273.958,0.628,0.224,2193.9
920,560,75,0.0858426,123.724,0.476,0.124,191.172
80,200,76,0.100865,156.968,0.528,0.08,1342.22
760,160,77,0.0773985,84.8929,0.42,0.088,236.651
560,40,78,0.0749388,75.967,0.356,0.092,255.703
440,440,79,0.15814,309.7,0.688,0.22,2741.9
840,600,80,0.102594,153.269,0.52,0.08,355.711
640,840,81,0.123436,228.824,0.544,0.188,1417.34
680,560,82,0.142563,320.433,0.56,0.144,1714.91
760,960,83,0.0896132,133.52,0.488,0.088,234.008
560,360,84,0.135773,260.398,0.62,0.16,1825.28
800,160,85,0.0685975,68.9805,0.332,0.096,224.281
640,480,86,0.140762,318.551,0.64,0.184,2097.86
280,760,87,0.159985,326.097,0.704,0.204,1753.9
640,160,88,0.0896509,134.086,0.488,0.12,242.634
720,160,89,0.0862799,146.313,0.456,0.092,283.868
920,920,90,0.0651028,73.1172,0.332,0.128,107.197
560,280,91,0.120494,207.082,0.592,0.172,2107.07
720,240,92,0.0980255,153.447,0.496,0.128,318.226
600,960,93,0.110148,182.176,0.584,0.124,528.379
560,960,94,0.120089,203.449,0.556,0.108,693.896
40,240,95,0.105466,159.996,0.504,0.084,1353.37
200,80,96,0.0920698,116.973,0.516,0.096,1188.32
40,320,97,0.116426,187.325,0.556,0.1,1319.26
800,120,98,0.0663653,73.1971,0.34,0.1,127.392
80,520,99,0.145055,287.309,0.588,0.176,2102.16
320,480,100,0.162149,357.123,0.656,0.236,3341.79
680,960,101,0.101266,150.02,0.552,0.108,506.517
120,400,102,0.140437,234.053,0.664,0.192,2105.31
600,480,103,0.143408,287.144,0.58,0.18,2773.8
960,960,104,0.0548115,48.8563,0.256,0.08,50.8175
840,560,105,0.100058,156.577,0.504,0.104,281.039
320,560,106,0.170079,361.742,0.688,0.276,3401.55
800,280,107,0.0892429,111.639,0.496,0.1,284.571
280,240,108,0.128047,226.931,0.584,0.124,1582.27
640,120,109,0.0867523,102.503,0.408,0.084,219.642
80,960,110,0.11222,175.41,0.532,0.128,403.877
720,920,111,0.0979869,129.917,0.492,0.088,605.017
880,200,112,0.0602017,59.2739,0.304,0.12,86.5412
280,720,113,0.164235,339.45,0.664,0.232,2813.54
800,880,114,0.0917132,132.515,0.452,0.1,419.969
840,160,115,0.0673746,77.4749,0.34,0.092,111.69
160,800,116,0.150254,269.41,0.616,0.188,1649.86
40,120,117,0.0820302,103.351,0.408,0.108,675.988
400,320,118,0.14231,265.019,0.58,0.212,2740.94
960,720,119,0.0713814,72.6045,0.304,0.08,195.68
880,160,120,0.0570065,61.2231,0.272,0.06,120.506
600,840,121,0.13263,224.477,0.58,0.152,1267.97
680,920,122,0.106545,169.19,0.512,0.088,663.027
40,40,123,0.0663962,67.1863,0.316,0.076,447.945
520,280,124,0.12877,258.015,0.568,0.116,2477.84
800,680,125,0.104756,162.27,0.5,0.124,980.699
720,400,126,0.113209,190.289,0.508,0.12,345.357
400,800,127,0.156729,319.234,0.644,0.212,1993.75
200,160,128,0.105934,175.551,0.472,0.072,1426.77
120,40,129,0.0753639,101.196,0.408,0.092,476.864
120,80,130,0.0830441,118.291,0.412,0.068,836.768
320,80,131,0.0949019,132.714,0.464,0.092,1358.06
160,40,132,0.0780609,94.8201,0.412,0.084,587.886
480,480,133,0.164943,332.807,0.648,0.212,3255.95
200,640,134,0.161685,292.293,0.692,0.212,2523.81
320,760,135,0.16366,333.736,0.684,0.256,2578.66
760,600,136,0.114256,168.219,0.58,0.124,1210.64
760,400,137,0.111305,182.122,0.504,0.108,283.805
520,840,138,0.141588,284.377,0.628,0.184,1898.68
160,280,139,0.12924,261.728,0.588,0.116,1821.32
360,360,140,0.153918,328.302,0.668,0.176,2303.44
600,800,141,0.137246,242.16,0.58,0.176,1607.44
160,320,142,0.132787,271.353,0.556,0.12,2343.69
920,400,143,0.0759194,82.3587,0.432,0.08,178.955
160,200,144,0.106215,168.419,0.54,0.128,1219.61
880,880,145,0.0766926,95.4311,0.392,0.108,216.018
640,440,146,0.134334,265.216,0.552,0.188,2379.64
400,720,147,0.167722,315.915,0.712,0.264,2314.16
480,680,148,0.163593,326.643,0.684,0.236,2556.54
920,880,149,0.0678099,72.8817,0.344,0.092,187.217
400,680,150,0.168679,360.157,0.656,0.236,2633.29
560,680,151,0.152705,326.877,0.612,0.244,2680.55
120,680,152,0.151406,314.225,0.62,0.212,1532.49
840,520,153,0.101912,155.225,0.512,0.132,369.213
320,800,154,0.157737,313.647,0.624,0.2,2063.64
120,320,155,0.128897,227.812,0.564,0.148,1701.99
520,960,156,0.1186,186.265,0.544,0.144,800.462
480,440,157,0.159498,308.988,0.672,0.244,2230.94
920,440,158,0.0792778,96.5065,0.416,0.096,235.474
480,240,159,0.121206,190.775,0.504,0.196,2260.37
640,880,160,0.117604,210.532,0.528,0.14,1159.4
960,400,161,0.0708587,78.3284,0.336,0.124,234.775
400,240,162,0.127309,205.101,0.62,0.108,1794.08
800,960,163,0.0815999,101.454,0.428,0.096,243.886
880,400,164,0.0833235,115.818,0.412,0.096,252.283
680,40,165,0.0657144,62.3585,0.308,0.1,164.453
440,640,166,0.169052,331.059,0.688,0.28,2282.9
680,800,167,0.122692,214.71,0.54,0.1,1175.3
360,120,168,0.102174,137.295,0.54,0.108,1559.7
360,640,169,0.173897,395.063,0.676,0.248,2990.24
720,720,170,0.120468,222.859,0.524,0.128,1437.31
80,320,171,0.123727,215.676,0.568,0.108,1350.58
440,560,172,0.166928,345.736,0.684,0.232,2911.13
80,280,173,0.114021,176.187,0.56,0.112,1207.91
840,680,174,0.100996,157.13,0.532,0.1,787.44
840,920,175,0.0823669,100.397,0.504,0.092,157.407
200,720,176,0.1592,301.78,0.708,0.208,1722.44
480,800,177,0.150825,331.953,0.612,0.224,2277.45
840,320,178,0.0861996,107.935,0.468,0.112,254.293
240,880,179,0.140821,249.498,0.58,0.184,1322.39
320,40,180,0.0858676,135.575,0.46,0.108,804.265
200,240,181,0.121775,193.976,0.556,0.14,1380.24
360,600,182,0.170449,337.626,0.704,0.292,3500
920,80,183,0.0538467,42.5868,0.212,0.096,50
600,600,184,0.152666,335.718,0.544,0.228,2717.4
80,600,185,0.146077,275.169,0.616,0.196,2278.18
320,280,186,0.137059,258.135,0.636,0.172,2173.48
120,240,187,0.112701,175.553,0.496,0.096,1275.93
520,440,188,0.152178,332.496,0.632,0.212,2729.29
440,400,189,0.15355,309.39,0.608,0.236,3122.07
440,40,190,0.084014,96.3892,0.448,0.08,204.381
120,960,191,0.112912,157.895,0.524,0.12,556.506
640,600,192,0.144064,263.978,0.628,0.228,2216.48
560,920,193,0.124225,205.64,0.588,0.136,988.425
120,520,194,0.154496,258.631,0.624,0.188,2149.29
280,560,195,0.171776,348.613,0.704,0.276,2596.68
920,640,196,0.0829085,117.744,0.472,0.104,245.36
880,320,197,0.0810874,104.113,0.452,0.092,214.067
440,360,198,0.145434,301.705,0.616,0.236,2359.83
680,640,199,0.137177,240.284,0.604,0.152,1850.23
360,40,200,0.0845849,124.186,0.404,0.084,723.99
960,160,201,0.0533046,41.9648,0.24,0.096,86.0899
520,240,202,0.117812,191.043,0.544,0.14,2184.98
440,920,203,0.136843,240.747,0.6,0.172,1042.17
360,720,204,0.16804,360.605,0.66,0.252,2507.43
400,160,205,0.109702,195.452,0.528,0.132,1622.72
40,280,206,0.109178,160.862,0.508,0.116,1076.29
480,400,207,0.154902,303.32,0.62,0.196,2712.51
40,880,208,0.114952,191.939,0.52,0.124,678.331
800,520,209,0.106989,160.472,0.516,0.104,411.659
120,920,210,0.126319,217.722,0.592,0.136,624.126
80,720,211,0.142531,311.68,0.62,0.168,1388.48
840,240,212,0.0741322,77.7596,0.404,0.1,218.551
600,520,213,0.147943,319.925,0.616,0.224,2837.46
80,640,214,0.146019,278.249,0.572,0.212,1609.84
160,640,215,0.159561,323.502,0.66,0.216,2211.06
160,960,216,0.117549,165.244,0.512,0.152,521.496
920,320,217,0.0724498,77.3922,0.344,0.076,169.125
280,920,218,0.137358,322.274,0.656,0.192,1280.9
40,600,219,0.134197,229.982,0.608,0.136,1712.06
400,200,220,0.1144,188.385,0.492,0.12,1705.73
80,240,221,0.108232,167.406,0.492,0.096,1440.17
480,40,222,0.0835737,101.815,0.448,0.136,199.9
120,280,223,0.120205,193.741,0.568,0.112,1934.09
760,800,224,0.108737,166.805,0.524,0.144,745.374
720,760,225,0.114907,171.235,0.484,0.144,1272.16
760,560,226,0.117851,195.703,0.552,0.14,1435.48
760,280,227,0.0976926,161.749,0.508,0.112,376.986
120,440,228,0.147488,283.932,0.64,0.188,2575.05
920,360,229,0.0709974,76.6571,0.372,0.112,166.938
240,200,230,0.118368,198.908,0.536,0.148,1802.24
800,40,231,0.054832,52.2561,0.24,0.108,142.943
840,440,232,0.0949274,141.487,0.476,0.108,335.293
920,480,233,0.0802692,91.3133,0.416,0.128,145.716
160,880,234,0.131842,244.172,0.536,0.14,1349.29
680,160,235,0.0879624,120.816,0.476,0.16,253.313
520,520,236,0.158728,314.544,0.64,0.268,3065.47
360,520,237,0.175247,369.814,0.664,0.256,3471.7
400,960,238,0.128269,252.082,0.568,0.192,1120.81
200,920,239,0.124463,216.36,0.544,0.136,1090.09
40,560,240,0.135103,253.082,0.596,0.164,1828.94
920,800,241,0.0785234,93.8705,0.396,0.088,277.321
720,40,242,0.0586522,60.7012,0.3,0.116,166.418
880,240,243,0.0703919,73.5729,0.376,0.092,138.996
560,720,244,0.15283,313.221,0.58,0.168,1993.71
680,120,245,0.0775578,105.016,0.38,0.092,278.574
200,40,246,0.0825951,99.0903,0.476,0.12,629.712
240,280,247,0.134661,263.724,0.604,0.184,2073.38
800,360,248,0.0978582,159.527,0.472,0.12,337.599
120,120,249,0.0904946,113.978,0.464,0.092,1075.19
160,120,250,0.0980289,141.881,0.472,0.104,1177.2
760,320,251,0.0990433,151.727,0.492,0.104,283.821
560,80,252,0.0871317,125.473,0.5,0.108,247.745
120,760,253,0.147015,302.807,0.592,0.16,1826.46
600,440,254,0.14016,255.244,0.592,0.164,2148.28
