x,y,z,name,phi,kx,facies,ntg,prod
480,840,0.0,0,0.0869347,42.8814,2.0,0,0.0612012569828
480,840,6.0,0,0.107191,53.6871,2.0,1,0.0754615337516
480,840,12.0,0,0.0810326,73.081,2.0,1,0.0570462264692
480,840,18.0,0,0.074747,77.7544,2.0,0,0.0526211815384
480,840,24.0,0,0.0616303,35.1027,2.0,0,0.0433872056065
480,840,30.0,0,0.0546141,85.485,2.0,0,0.0384478344238
480,840,36.0,0,0.071461,85.9691,2.0,0,0.0503078657702
480,840,42.0,0,0.0824708,92.6804,2.0,0,0.0580587140104
480,840,48.0,0,0.0820533,85.1298,2.0,0,0.0577647678464
480,840,54.0,0,0.0804225,93.8047,2.0,0,0.0566167417307
480,840,60.0,0,0.0821614,35.1027,2.0,0,0.0578409104653
480,840,66.0,0,0.0905494,89.4534,2.0,0,0.0637459910151
480,840,72.0,0,0.0869038,86.3556,2.0,0,0.0611795223912
480,840,78.0,0,0.0962063,87.2791,2.0,0,0.0677283547399
480,840,84.0,0,0.094545,89.8339,2.0,0,0.0665588396183
480,840,90.0,0,0.0879544,98.5906,2.0,1,0.0619191057848
480,840,96.0,0,0.089667,109.61,2.0,0,0.0631247350071
480,840,102.0,0,0.0920039,104.79,2.0,0,0.0647699033232
480,840,108.0,0,0.0609474,110.376,2.0,0,0.0429064241096
480,840,114.0,0,0.0716086,105.824,2.0,0,0.0504118240575
480,840,120.0,0,0.0634205,106.885,2.0,0,0.0446474757954
480,840,126.0,0,0.0924132,106.41,2.0,0,0.0650580652102
480,840,132.0,0,0.0974802,35.1027,2.0,1,0.0686251907509
480,840,138.0,0,0.104133,197.293,2.0,1,0.0733089903162
480,840,144.0,0,0.097935,124.984,2.0,0,0.0689453898529
480,840,150.0,0,0.0399444,124.9,2.0,0,0.0281205072282
480,840,156.0,0,0.110257,131.845,2.0,1,0.0776196564189
480,840,162.0,0,0.101343,132.838,2.0,1,0.0713444111114
480,840,168.0,0,0.11362,127.416,2.0,1,0.0799874860325
480,840,174.0,0,0.115581,126.328,2.0,1,0.0813679161613
480,840,180.0,0,0.104514,130.53,2.0,1,0.0735769295031
480,840,186.0,0,0.112862,137.204,2.0,1,0.0794536521981
480,840,192.0,0,0.107417,133.103,2.0,1,0.0756204715185
480,840,198.0,0,0.0765895,136.926,2.0,0,0.0539183409331
480,840,204.0,0,0.0449671,132.525,2.0,0,0.0316564487426
480,840,210.0,0,0.0611,143.403,2.0,0,0.043013852234
480,840,216.0,0,0.0537199,141.755,2.0,0,0.037818331283
480,840,222.0,0,0.111359,136.053,2.0,1,0.0783956741221
480,840,228.0,0,0.0917066,144.637,2.0,0,0.0645606512422
480,840,234.0,0,0.0958355,151.161,2.0,0,0.0674673413636
480,840,240.0,0,0.0929939,159.575,2.0,0,0.0654668897456
480,840,246.0,0,0.126548,176.197,2.0,1,0.0890889553779
480,840,252.0,0,0.123882,190.604,2.0,1,0.0872115737165
480,840,258.0,0,0.118654,197.216,2.0,1,0.0835313533181
480,840,264.0,0,0.12815,204.587,2.0,1,0.0902162811695
480,840,270.0,0,0.138455,240.142,2.0,1,0.0974713339619
480,840,276.0,0,0.142427,456.784,2.0,0,0.100267355682
480,840,282.0,0,0.142586,243.768,2.0,1,0.100379260199
480,840,288.0,0,0.157018,244.038,2.0,1,0.110539396698
480,840,294.0,0,0.172884,212.615,2.0,1,0.121708903375
480,840,300.0,0,0.165984,239.889,3.0,1,0.116851459959
480,840,306.0,0,0.179966,232.826,3.0,1,0.126694653612
480,840,312.0,0,0.195804,252.929,3.0,1,0.137844125473
480,840,318.0,0,0.178258,317.838,3.0,1,0.125491841773
480,840,324.0,0,0.208178,303.217,3.0,1,0.146555585023
480,840,330.0,0,0.157721,245.047,3.0,1,0.111033871422
480,840,336.0,0,0.166918,252.933,3.0,1,0.11750876801
480,840,342.0,0,0.196402,233.279,3.0,1,0.13826515346
480,840,348.0,0,0.204896,238.845,3.0,1,0.144244971415
480,840,354.0,0,0.198266,231.949,3.0,1,0.139577141468
480,840,360.0,0,0.187158,250.39,3.0,1,0.131757634871
480,840,366.0,0,0.201829,327.229,3.0,1,0.142085817486
480,840,372.0,0,0.197661,35.1027,3.0,1,0.13915134248
480,840,378.0,0,0.177069,400.938,3.0,1,0.124654656001
480,840,384.0,0,0.190465,466.899,3.0,0,0.134085989779
480,840,390.0,0,0.186599,405.199,3.0,1,0.131363741354
480,840,396.0,0,0.199209,425.189,3.0,1,0.140241318602
480,840,402.0,0,0.197719,401.123,3.0,1,0.13919268496
480,840,408.0,0,0.182367,401.123,3.0,1,0.128384787119
480,840,414.0,0,0.175,401.123,3.0,1,0.12319832317
480,840,420.0,0,0.189444,401.123,3.0,1,0.133367197608
480,840,426.0,0,0.164003,401.123,3.0,1,0.115456842792
480,840,432.0,0,0.197886,401.123,3.0,1,0.139310253781
480,840,438.0,0,0.193688,479.075,3.0,1,0.136354653884
480,840,444.0,0,0.187268,401.123,3.0,1,0.131834847654
480,840,450.0,0,0.196577,401.123,3.0,1,0.138388722297
480,840,456.0,0,0.202888,401.123,3.0,1,0.142831123565
480,840,462.0,0,0.202572,401.123,3.0,1,0.142608973436
480,840,468.0,0,0.180258,401.123,3.0,1,0.126899891763
480,840,474.0,0,0.194211,401.123,3.0,1,0.136722941793
480,840,480.0,0,0.16945,401.123,3.0,1,0.119291326899
480,840,486.0,0,0.198023,401.123,3.0,1,0.1394065537
480,840,492.0,0,0.206111,401.123,3.0,1,0.145100182976
480,840,498.0,0,0.204429,401.123,3.0,1,0.14391599066
480,840,504.0,0,0.194056,450.948,3.0,1,0.136614016591
480,840,510.0,0,0.195222,401.123,3.0,1,0.137434454085
480,840,516.0,0,0.20416,483.149,3.0,1,0.143726569443
480,840,522.0,0,0.210161,466.493,3.0,1,0.147951770517
480,840,528.0,0,0.219489,451.233,3.0,1,0.15451806945
480,840,534.0,0,0.212226,469.995,3.0,0,0.149405219482
480,840,540.0,0,0.213032,491.157,3.0,1,0.149972706627
480,840,546.0,0,0.201781,501.003,3.0,1,0.142052315626
480,840,552.0,0,0.214536,518.172,3.0,1,0.151031592047
480,840,558.0,0,0.193455,501.962,3.0,1,0.136190324742
480,840,564.0,0,0.201389,504.135,3.0,1,0.141775735648
480,840,570.0,0,0.214113,482.896,3.0,1,0.15073358199
480,840,576.0,0,0.227003,506.067,3.0,1,0.159807727455
480,840,582.0,0,0.222547,520.73,3.0,1,0.156670945317
