x,y,z,name,phi,kx,facies,ntg,prod
680,720,0.0,0,0.0486703,16.2747,4.0,0,0.0325053015813
680,720,6.0,0,0.0366572,20.6898,2.0,0,0.0244821647579
680,720,12.0,0,0.0753238,24.1594,2.0,0,0.0503063043499
680,720,18.0,0,0.0315537,29.2809,2.0,0,0.0210736743031
680,720,24.0,0,0.0661937,31.2896,2.0,0,0.0442085588196
680,720,30.0,0,0.0399702,29.5085,2.0,0,0.0266948045465
680,720,36.0,0,0.045138,36.0741,2.0,0,0.0301461688919
680,720,42.0,0,0.0754696,46.8713,2.0,0,0.0504036439349
680,720,48.0,0,0.0799732,58.8805,2.0,0,0.0534114570745
680,720,54.0,0,0.0795358,45.8893,2.0,0,0.0531193559046
680,720,60.0,0,0.0523792,62.6991,2.0,0,0.0349823193709
680,720,66.0,0,0.0407542,63.352,2.0,0,0.0272183810277
680,720,72.0,0,0.0758661,59.5275,2.0,0,0.0506684655354
680,720,78.0,0,0.0218305,58.1896,2.0,0,0.014579888728
680,720,84.0,0,0.0632677,60.8032,2.0,0,0.0422543998606
680,720,90.0,0,0.0789837,62.7942,2.0,0,0.0527506270225
680,720,96.0,0,0.0830955,58.5481,2.0,0,0.0554967330611
680,720,102.0,0,0.0773792,62.1818,2.0,0,0.0516790466761
680,720,108.0,0,0.0657129,124.913,2.0,0,0.0438874567036
680,720,114.0,0,0.0489737,78.9314,2.0,0,0.0327078956734
680,720,120.0,0,0.02,83.7318,2.0,0,0.013357340341
680,720,126.0,0,0.0416054,77.31,2.0,0,0.0277868669264
680,720,132.0,0,0.0778785,83.1965,2.0,0,0.0520124832303
680,720,138.0,0,0.0833439,137.868,2.0,0,0.0556626141058
680,720,144.0,0,0.0966221,78.4982,2.0,0,0.0645306962838
680,720,150.0,0,0.119794,82.7423,2.0,1,0.0800063182742
680,720,156.0,0,0.0827857,83.305,2.0,0,0.0552898533984
680,720,162.0,0,0.0798591,82.0881,2.0,1,0.053335231648
680,720,168.0,0,0.0778414,78.3566,2.0,0,0.0519876772619
680,720,174.0,0,0.072784,83.3856,2.0,0,0.0486100478661
680,720,180.0,0,0.0596063,83.9224,2.0,0,0.0398091069787
680,720,186.0,0,0.02,80.7695,2.0,0,0.013357340341
680,720,192.0,0,0.0843139,77.2661,2.0,0,0.0563104411152
680,720,198.0,0,0.02,83.843,2.0,0,0.013357340341
680,720,204.0,0,0.02,226.663,2.0,0,0.013357340341
680,720,210.0,0,0.0545505,78.5775,2.0,0,0.0364324618233
680,720,216.0,0,0.0529665,279.312,2.0,0,0.0353745947699
680,720,222.0,0,0.106073,104.891,2.0,0,0.0708429725112
680,720,228.0,0,0.11196,128.198,2.0,1,0.0747743802131
680,720,234.0,0,0.112899,133.285,2.0,1,0.0754013217201
680,720,240.0,0,0.128503,133.781,2.0,1,0.0858228053922
680,720,246.0,0,0.131863,131.174,2.0,1,0.0880668944671
680,720,252.0,0,0.119858,134.593,2.0,1,0.0800493339046
680,720,258.0,0,0.132044,131.524,2.0,1,0.088187809762
680,720,264.0,0,0.0904746,133.295,2.0,0,0.0604249862841
680,720,270.0,0,0.102451,130.3,2.0,1,0.0684236048795
680,720,276.0,0,0.101481,133.044,2.0,1,0.0677757188551
680,720,282.0,0,0.128449,133.189,2.0,1,0.085786870792
680,720,288.0,0,0.125947,138.525,2.0,1,0.0841157404961
680,720,294.0,0,0.131348,138.71,2.0,1,0.0877226687556
680,720,300.0,0,0.155319,137.673,3.0,1,0.103732418293
680,720,306.0,0,0.164019,322.19,3.0,1,0.109542573975
680,720,312.0,0,0.178982,341.408,3.0,1,0.119536205927
680,720,318.0,0,0.181166,354.743,3.0,0,0.120994638432
680,720,324.0,0,0.181392,342.024,3.0,1,0.121145974759
680,720,330.0,0,0.175275,337.445,3.0,1,0.117060427521
680,720,336.0,0,0.175355,404.076,3.0,1,0.117113664363
680,720,342.0,0,0.179956,340.782,3.0,1,0.12018649211
680,720,348.0,0,0.174551,357.908,3.0,1,0.116576806493
680,720,354.0,0,0.169566,365.061,3.0,1,0.113247655639
680,720,360.0,0,0.155335,351.69,3.0,1,0.103743095973
680,720,366.0,0,0.17485,346.431,3.0,1,0.116776610696
680,720,372.0,0,0.182249,342.97,3.0,1,0.121718309132
680,720,378.0,0,0.122794,362.905,3.0,1,0.0820103476894
680,720,384.0,0,0.164866,359.698,3.0,1,0.110108239454
680,720,390.0,0,0.164221,359.243,3.0,1,0.109677953678
680,720,396.0,0,0.178543,355.641,3.0,1,0.11924277369
680,720,402.0,0,0.184337,359.091,3.0,1,0.12311258588
680,720,408.0,0,0.18206,348.206,3.0,1,0.121591872966
680,720,414.0,0,0.184069,344.277,3.0,1,0.122933586138
680,720,420.0,0,0.190217,375.544,3.0,1,0.1270399162
680,720,426.0,0,0.178963,380.359,3.0,1,0.119523319203
680,720,432.0,0,0.185759,347.343,3.0,1,0.124062238618
680,720,438.0,0,0.163687,456.138,3.0,1,0.10932105015
680,720,444.0,0,0.161732,365.12,3.0,1,0.108015697801
680,720,450.0,0,0.171168,346.385,3.0,0,0.114317746509
680,720,456.0,0,0.194785,536.447,3.0,1,0.130090491958
680,720,462.0,0,0.187443,349.138,3.0,1,0.125187200384
680,720,468.0,0,0.19387,349.138,3.0,1,0.129479242526
680,720,474.0,0,0.19829,349.138,3.0,1,0.132431571575
680,720,480.0,0,0.191343,349.138,3.0,0,0.12779192303
680,720,486.0,0,0.186876,349.138,3.0,1,0.124808457516
