x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
280,160,46,0.112606,195.841,0.576,0.032,1664.55
760,320,47,0.100606,142.65,0.488,0.004,335.401
160,560,48,0.161388,333.787,0.752,0.204,2668.19
760,560,49,0.115364,210.105,0.572,0.048,1653.62
920,440,50,0.0798214,99.9003,0.416,0.008,221.78
520,720,51,0.157108,339.169,0.732,0.212,2668.87
920,560,52,0.0865257,110.09,0.44,0.016,230.467
320,440,53,0.163145,354.866,0.788,0.228,3145.27
200,40,54,0.0849858,104.942,0.448,0.012,840.878
280,240,55,0.127111,213.268,0.592,0.072,2178.26
960,640,56,0.0732509,90.4935,0.308,0.004,159.049
720,600,57,0.122981,211.916,0.592,0.072,1759.02
920,200,58,0.0570804,58.5466,0.116,0.008,82.1735
680,400,59,0.119853,203.59,0.62,0.068,422.769
360,920,60,0.13901,267.87,0.664,0.128,1443.61
360,320,61,0.144648,276.727,0.676,0.144,2771.26
400,320,62,0.146569,277.228,0.692,0.156,2886.31
440,880,63,0.142869,291.568,0.632,0.144,1793.57
720,240,64,0.0941725,124.614,0.46,0.012,301.156
360,160,65,0.11138,173.186,0.584,0.032,1801.81
240,200,66,0.115203,183.782,0.556,0.056,1859.35
960,680,67,0.0746685,90.5908,0.296,0.008,196.806
480,280,68,0.131771,236.062,0.6,0.096,2470.92
720,120,69,0.0746837,86.4026,0.356,0.012,160.783
320,760,70,0.166494,341.352,0.816,0.232,2629.86
880,480,71,0.0899717,128.611,0.48,0.004,245.739
680,160,72,0.0904717,121.173,0.396,0.008,279.981
600,480,73,0.1465,284.21,0.636,0.168,2566.53
920,720,74,0.0802766,102.525,0.376,0.004,196.824
880,160,75,0.0586988,55.4981,0.18,0.008,105.408
640,680,76,0.140859,247.347,0.636,0.14,2219.82
360,760,77,0.162671,351.764,0.788,0.224,2577.73
240,80,78,0.09315,131.1,0.452,0.008,1152.36
160,400,79,0.147384,309.088,0.66,0.16,2718.66
160,280,80,0.126954,257.286,0.632,0.068,2116.87
800,160,81,0.0743342,91.1462,0.32,0.02,169.991
120,400,82,0.139396,312.126,0.636,0.14,2214.92
640,360,83,0.125398,186.183,0.628,0.056,2052
560,360,84,0.136732,257.226,0.62,0.128,2410.85
200,160,85,0.108588,157.953,0.536,0.028,1482.03
280,480,86,0.173822,356.463,0.852,0.248,3309.75
640,880,87,0.116644,193.152,0.528,0.052,1032.51
440,720,88,0.162341,347.763,0.724,0.244,2693.35
160,480,89,0.152478,284.768,0.68,0.212,2798.4
360,40,90,0.0883917,129.45,0.44,0.008,1054.5
680,480,91,0.128706,222.474,0.592,0.1,2086.88
280,760,92,0.163951,343.042,0.768,0.22,2539.37
600,200,93,0.106079,173.485,0.524,0.004,339.172
680,280,94,0.105728,154.003,0.516,0.028,360.44
680,200,95,0.0952046,136.766,0.496,0,284.034
160,40,96,0.0835628,107.171,0.392,0.012,744.883
960,320,97,0.0622539,78.9725,0.208,0,114.226
120,600,98,0.152659,309.181,0.716,0.188,2424.27
640,520,99,0.138837,248.571,0.644,0.132,2396.51
200,520,100,0.161919,318.372,0.736,0.24,2989.38
560,720,101,0.155507,331.057,0.696,0.188,2609.21
200,240,102,0.122378,210.621,0.612,0.06,1899.22
720,760,103,0.117186,194.157,0.596,0.052,1294.51
320,160,104,0.112005,173.592,0.56,0.036,1804.13
760,800,105,0.105069,161.29,0.52,0.036,885.449
600,80,106,0.0808228,97.6611,0.4,0.008,210.261
200,400,107,0.15069,276.649,0.696,0.18,2862.53
920,760,108,0.0777036,110.939,0.332,0.004,219.102
440,840,109,0.151999,290.883,0.732,0.176,2030.1
640,160,110,0.0930673,141.659,0.452,0.004,293.739
560,320,111,0.13124,227.373,0.644,0.1,2256.27
200,720,112,0.160164,322.93,0.772,0.22,2519.3
840,920,113,0.0807137,104.029,0.4,0.004,228.803
440,600,114,0.171077,368.361,0.812,0.268,3297.71
840,880,115,0.086968,104.559,0.436,0.016,262.26
720,640,116,0.123719,216.188,0.56,0.076,1783.81
880,400,117,0.0843288,107.943,0.424,0.012,249.289
80,840,118,0.131613,237.699,0.628,0.1,1206.78
200,800,119,0.150925,292.526,0.7,0.176,2096.86
400,880,120,0.148201,324.171,0.708,0.136,1859.05
440,40,121,0.0848282,114.432,0.416,0.012,241.54
800,760,122,0.106745,167.35,0.548,0.004,928.566
160,960,123,0.116203,197.216,0.552,0.06,681.838
680,320,124,0.110152,178.983,0.532,0.032,382.822
960,120,125,0.0505478,42.6282,0.096,0,50
400,400,126,0.16035,328.873,0.74,0.212,3327.32
120,920,127,0.121496,205.435,0.608,0.052,872.927
320,560,128,0.168488,396.422,0.768,0.268,3273.16
400,200,129,0.116115,181.031,0.572,0.048,1928.98
560,560,130,0.156345,298.651,0.72,0.22,2877.71
880,760,131,0.0898142,115.611,0.46,0.008,452.072
80,960,132,0.105098,141.152,0.464,0.028,412.58
40,520,133,0.139026,259.04,0.628,0.116,2017.17
480,440,134,0.157296,341.96,0.696,0.208,3220.22
760,40,135,0.0597404,59.8321,0.204,0.008,99.6731
440,360,136,0.149242,290.121,0.68,0.176,3108.18
40,840,137,0.121099,200.342,0.608,0.056,940.086
320,800,138,0.154108,362.695,0.728,0.208,2358.51
600,840,139,0.128439,227.001,0.544,0.112,1541.09
480,880,140,0.140083,300.797,0.644,0.144,1596.39
80,200,141,0.102534,177.909,0.548,0.012,1340.29
80,320,142,0.121381,199.213,0.56,0.056,1882.51
240,360,143,0.148953,281.29,0.676,0.18,2805.02
640,480,144,0.138656,274.2,0.648,0.132,2360.14
960,160,145,0.0547804,46.9054,0.1,0.012,62.3881
640,400,146,0.129176,274.703,0.604,0.1,2358.48
160,160,147,0.102703,154.465,0.52,0.012,1301.08
720,40,148,0.061592,63.6937,0.208,0.012,119.736
720,400,149,0.111665,184.932,0.516,0.04,411.317
200,960,150,0.120573,197.034,0.596,0.068,812.055
600,760,151,0.143092,272.158,0.704,0.132,2101.7
200,640,152,0.162286,319.092,0.768,0.228,2835.61
120,960,153,0.110058,180.562,0.528,0.044,529.364
880,640,154,0.0929392,135.418,0.496,0.008,300.296
840,560,155,0.101274,142.608,0.468,0.02,335.239
400,160,156,0.109213,172.772,0.524,0.032,1820.05
520,520,157,0.165336,343.261,0.74,0.212,3256.11
480,240,158,0.124138,205.51,0.588,0.064,2146.92
160,720,159,0.156809,325.324,0.72,0.2,2178.22
960,400,160,0.0704004,69.915,0.248,0,140.563
800,960,161,0.0857474,112.034,0.416,0,249.914
680,920,162,0.10573,179.178,0.504,0.028,653.96
240,720,163,0.159678,319.117,0.704,0.248,2569.82
760,720,164,0.112364,176.75,0.56,0.044,1211.7
440,280,165,0.136247,258.685,0.66,0.104,2647.84
760,880,166,0.100054,150.331,0.52,0.004,615.209
760,160,167,0.0745848,97.5329,0.304,0.012,164.355
240,920,168,0.132651,269.566,0.568,0.116,1184.75
840,200,169,0.0683102,82.0505,0.26,0.004,127.307
680,40,170,0.0661979,69.8224,0.204,0.004,144.938
40,280,171,0.108746,164.819,0.524,0.044,1342.38
400,520,172,0.170495,377.728,0.792,0.264,3374.93
560,680,173,0.153569,298.223,0.672,0.192,2542.7
40,720,174,0.13433,237.976,0.656,0.112,1547.64
800,880,175,0.0912227,125.14,0.468,0.008,394.999
720,720,176,0.122053,199.587,0.612,0.064,1541.69
480,480,177,0.159189,380.647,0.728,0.228,3042.28
600,520,178,0.153486,322.873,0.688,0.176,2693.63
400,280,179,0.138835,245.069,0.624,0.124,2589.3
680,80,180,0.0744063,83.76,0.344,0.012,177.029
40,680,181,0.137145,248.687,0.644,0.128,1677.65
280,200,182,0.11286,172.252,0.52,0.052,1814.66
80,720,183,0.145281,277.956,0.632,0.136,1843.82
360,560,184,0.17041,353.066,0.828,0.276,3208.95
520,200,185,0.109975,172.166,0.5,0.04,1844.95
800,840,186,0.100515,162.761,0.496,0.004,567.185
480,600,187,0.164231,354.3,0.744,0.236,3063.37
360,520,188,0.169407,322.841,0.784,0.26,3500
880,520,189,0.0907466,156.135,0.412,0.008,257.856
240,600,190,0.165584,350.828,0.756,0.264,2910.95
520,160,191,0.105523,161.04,0.532,0.008,327.731
720,360,192,0.111074,181.26,0.536,0.032,360.993
40,960,193,0.101543,150.89,0.484,0.012,323.333
640,440,194,0.131736,256.647,0.616,0.112,2262.32
200,360,195,0.140297,256.645,0.624,0.164,2446.76
280,360,196,0.154425,310.869,0.672,0.176,2912.11
160,200,197,0.114509,187.737,0.524,0.04,1590.95
