x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
40,440,0,0.13244,256.176,0.58,0.172,1377.13
560,960,1,0.120089,203.449,0.556,0.108,693.896
80,240,2,0.108232,167.406,0.492,0.096,1440.17
640,440,3,0.134334,265.216,0.552,0.188,2379.64
560,920,4,0.124225,205.64,0.588,0.136,988.425
520,280,5,0.12877,258.015,0.568,0.116,2477.84
800,560,6,0.1096,178.343,0.544,0.116,261.504
360,280,7,0.13783,241.233,0.604,0.156,2474.11
600,720,8,0.148945,273.958,0.628,0.224,2193.9
680,120,9,0.0775578,105.016,0.38,0.092,278.574
440,200,10,0.114076,177.013,0.552,0.116,1979.96
400,80,11,0.0930964,133.778,0.552,0.072,1038.48
120,680,12,0.151406,314.225,0.62,0.212,1532.49
640,760,13,0.134128,242.261,0.576,0.164,1707.15
760,960,14,0.0896132,133.52,0.488,0.088,234.008
280,160,15,0.10939,180.511,0.604,0.12,1507.14
240,800,16,0.157269,291.042,0.72,0.204,1740.86
840,680,17,0.100996,157.13,0.532,0.1,787.44
160,240,18,0.117725,194.597,0.528,0.092,1846.79
360,960,19,0.130252,218.871,0.584,0.164,791.052
640,120,20,0.0867523,102.503,0.408,0.084,219.642
760,120,21,0.0697156,78.9901,0.344,0.072,119.739
400,120,22,0.104144,159.423,0.54,0.08,1200.22
80,520,23,0.145055,287.309,0.588,0.176,2102.16
440,640,24,0.169052,331.059,0.688,0.28,2282.9
840,800,25,0.0957956,140.914,0.536,0.104,458.325
40,680,26,0.136721,261.11,0.628,0.152,1783.58
360,360,27,0.153918,328.302,0.668,0.176,2303.44
440,440,28,0.15814,309.7,0.688,0.22,2741.9
600,960,29,0.110148,182.176,0.584,0.124,528.379
400,960,30,0.128269,252.082,0.568,0.192,1120.81
840,440,31,0.0949274,141.487,0.476,0.108,335.293
880,480,32,0.0919712,123.325,0.528,0.092,200.791
680,440,33,0.130842,240.107,0.612,0.128,1816.72
240,200,34,0.118368,198.908,0.536,0.148,1802.24
920,800,35,0.0785234,93.8705,0.396,0.088,277.321
680,920,36,0.106545,169.19,0.512,0.088,663.027
400,400,37,0.15862,305.087,0.688,0.208,2947.69
480,680,38,0.163593,326.643,0.684,0.236,2556.54
480,800,39,0.150825,331.953,0.612,0.224,2277.45
560,360,40,0.135773,260.398,0.62,0.16,1825.28
160,280,41,0.12924,261.728,0.588,0.116,1821.32
720,720,42,0.120468,222.859,0.524,0.128,1437.31
680,160,43,0.0879624,120.816,0.476,0.16,253.313
960,560,44,0.0840245,114.152,0.408,0.12,159.952
80,760,45,0.136447,257.233,0.576,0.152,1665.66
520,560,46,0.15983,332.144,0.68,0.236,2968.78
480,400,47,0.154902,303.32,0.62,0.196,2712.51
