x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
200,640,120,0.163763,313.509,0.74,0.2,2813
720,760,121,0.116875,196.229,0.528,0.1,1121.09
520,80,122,0.0884533,121.718,0.436,0.048,306.562
280,240,123,0.12448,234.826,0.572,0.1,2155.02
480,160,124,0.111003,163.033,0.56,0.048,1572.38
40,800,125,0.123756,217.49,0.516,0.08,1001.37
560,840,126,0.139716,268.561,0.644,0.144,1723.31
360,360,127,0.150597,318.64,0.632,0.212,3052.13
640,320,128,0.116622,192.103,0.576,0.072,452.823
320,680,129,0.171907,337.509,0.7,0.264,3033.04
640,520,130,0.140754,251.81,0.612,0.168,2264.82
680,840,131,0.117541,182.651,0.548,0.096,1028.03
880,120,132,0.0544341,51.7278,0.192,0.06,51.8178
480,600,133,0.162876,321.258,0.672,0.256,2564.07
480,880,134,0.141468,288.458,0.636,0.16,1613.58
40,680,135,0.137302,295.736,0.596,0.136,1454.18
800,360,136,0.100206,146.288,0.484,0.048,346.415
680,680,137,0.133546,241.778,0.62,0.128,1461.79
880,680,138,0.0930339,123.857,0.44,0.036,207.58
840,560,139,0.100828,151.676,0.528,0.048,331.862
400,720,140,0.162951,320.486,0.696,0.252,2581.71
920,880,141,0.0692364,80.5495,0.332,0.044,184.015
160,640,142,0.158102,303.361,0.644,0.232,2157.02
400,120,143,0.100885,116.375,0.488,0.064,1461.46
960,720,144,0.0748111,87.5706,0.328,0.052,127.826
480,680,145,0.161818,342.526,0.644,0.248,2219.98
560,440,146,0.147555,276.576,0.636,0.176,2520.62
760,560,147,0.11483,180.383,0.516,0.072,1544.17
640,960,148,0.108109,163.531,0.548,0.088,677.699
280,560,149,0.174473,375.603,0.736,0.248,3329.55
