x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
400,320,61,0.146569,277.228,0.692,0.156,2886.31
280,960,62,0.129034,229.83,0.592,0.08,1069.71
40,240,63,0.10277,155.443,0.5,0.004,1280.37
120,120,64,0.0938014,131.195,0.496,0,1054.16
40,840,65,0.121099,200.342,0.608,0.056,940.086
720,400,66,0.111665,184.932,0.516,0.04,411.317
160,240,67,0.11659,207.056,0.512,0.048,1861.08
400,680,68,0.168752,367.757,0.796,0.268,3073.45
840,160,69,0.0634492,61.1391,0.2,0.012,119.488
760,160,70,0.0745848,97.5329,0.304,0.012,164.355
800,280,71,0.087197,112.026,0.42,0,240.918
880,360,72,0.0829072,117.234,0.412,0.02,225.976
160,40,73,0.0835628,107.171,0.392,0.012,744.883
120,160,74,0.0995237,154.797,0.484,0.008,1210.33
640,360,75,0.125398,186.183,0.628,0.056,2052
360,120,76,0.104494,154.676,0.548,0.004,1503.51
280,200,77,0.11286,172.252,0.52,0.052,1814.66
40,960,78,0.101543,150.89,0.484,0.012,323.333
720,560,79,0.125199,217.967,0.56,0.068,1878.37
160,200,80,0.114509,187.737,0.524,0.04,1590.95
800,880,81,0.0912227,125.14,0.468,0.008,394.999
680,720,82,0.127057,274.101,0.608,0.108,1720.21
640,480,83,0.138656,274.2,0.648,0.132,2360.14
360,40,84,0.0883917,129.45,0.44,0.008,1054.5
920,400,85,0.0805425,88.5553,0.4,0.004,202.842
360,560,86,0.17041,353.066,0.828,0.276,3208.95
280,720,87,0.163336,365.343,0.752,0.24,2792.71
920,440,88,0.0798214,99.9003,0.416,0.008,221.78
840,120,89,0.060275,52.1814,0.16,0.02,107.253
480,800,90,0.155781,329.738,0.7,0.172,2301.57
400,520,91,0.170495,377.728,0.792,0.264,3374.93
560,720,92,0.155507,331.057,0.696,0.188,2609.21
760,360,93,0.104303,173.562,0.54,0.004,363.899
760,320,94,0.100606,142.65,0.488,0.004,335.401
560,320,95,0.13124,227.373,0.644,0.1,2256.27
560,200,96,0.109771,178.901,0.588,0.036,350.991
200,960,97,0.120573,197.034,0.596,0.068,812.055
80,520,98,0.142619,272.831,0.656,0.144,2210.97
600,720,99,0.146827,281.707,0.652,0.152,2247.08
640,320,100,0.116549,196.125,0.572,0.056,402.734
120,440,101,0.144773,287.488,0.66,0.156,2308.99
160,480,102,0.152478,284.768,0.68,0.212,2798.4
560,360,103,0.136732,257.226,0.62,0.128,2410.85
920,560,104,0.0865257,110.09,0.44,0.016,230.467
760,200,105,0.0876226,132.004,0.44,0.016,236.138
600,840,106,0.128439,227.001,0.544,0.112,1541.09
720,920,107,0.100709,166.011,0.508,0.004,518.759
160,160,108,0.102703,154.465,0.52,0.012,1301.08
240,920,109,0.132651,269.566,0.568,0.116,1184.75
520,280,110,0.131656,246.701,0.616,0.084,2438.17
400,960,111,0.132031,241.03,0.608,0.088,1144.31
960,320,112,0.0622539,78.9725,0.208,0,114.226
440,720,113,0.162341,347.763,0.724,0.244,2693.35
80,640,114,0.145989,322.855,0.672,0.164,2024.1
840,560,115,0.101274,142.608,0.468,0.02,335.239
560,640,116,0.153438,365.355,0.728,0.22,2787.76
160,280,117,0.126954,257.286,0.632,0.068,2116.87
560,560,118,0.156345,298.651,0.72,0.22,2877.71
680,640,119,0.131556,213.294,0.652,0.112,1907.15
640,880,120,0.116644,193.152,0.528,0.052,1032.51
800,840,121,0.100515,162.761,0.496,0.004,567.185
120,40,122,0.0757539,80.6475,0.288,0.012,639.124
360,400,123,0.158617,319.024,0.74,0.212,3065.88
840,680,124,0.0960323,134.591,0.444,0.008,869.64
840,440,125,0.0987843,145.203,0.512,0.012,309.531
760,40,126,0.0597404,59.8321,0.204,0.008,99.6731
680,480,127,0.128706,222.474,0.592,0.1,2086.88
880,880,128,0.0776443,97.176,0.368,0.004,175.259
120,680,129,0.150344,298.573,0.708,0.164,2256.4
40,640,130,0.139817,285.562,0.648,0.14,1854.58
720,880,131,0.104565,142.636,0.5,0.024,698.677
440,840,132,0.151999,290.883,0.732,0.176,2030.1
840,880,133,0.086968,104.559,0.436,0.016,262.26
400,120,134,0.102459,142.652,0.508,0.012,1477.23
480,720,135,0.161934,318.1,0.744,0.216,2757.05
40,320,136,0.112165,193.206,0.54,0.04,1439.64
800,360,137,0.097591,133.717,0.5,0.008,297.705
280,240,138,0.127111,213.268,0.592,0.072,2178.26
80,120,139,0.0870368,112.056,0.452,0.004,818.801
400,160,140,0.109213,172.772,0.524,0.032,1820.05
400,200,141,0.116115,181.031,0.572,0.048,1928.98
360,800,142,0.157804,300.799,0.72,0.2,2330.4
680,400,143,0.119853,203.59,0.62,0.068,422.769
240,360,144,0.148953,281.29,0.676,0.18,2805.02
480,240,145,0.124138,205.51,0.588,0.064,2146.92
200,280,146,0.127691,227.41,0.592,0.096,2152.79
440,360,147,0.149242,290.121,0.68,0.176,3108.18
720,120,148,0.0746837,86.4026,0.356,0.012,160.783
120,960,149,0.110058,180.562,0.528,0.044,529.364
880,480,150,0.0899717,128.611,0.48,0.004,245.739
400,280,151,0.138835,245.069,0.624,0.124,2589.3
920,360,152,0.0715928,98.9268,0.34,0.008,156.619
880,400,153,0.0843288,107.943,0.424,0.012,249.289
640,440,154,0.131736,256.647,0.616,0.112,2262.32
960,680,155,0.0746685,90.5908,0.296,0.008,196.806
440,600,156,0.171077,368.361,0.812,0.268,3297.71
920,80,157,0.0528846,45.8697,0.116,0.004,51.4135
200,600,158,0.161688,329.944,0.724,0.244,2791.56
720,640,159,0.123719,216.188,0.56,0.076,1783.81
480,520,160,0.163831,313.727,0.768,0.24,3368.88
80,200,161,0.102534,177.909,0.548,0.012,1340.29
40,520,162,0.139026,259.04,0.628,0.116,2017.17
640,160,163,0.0930673,141.659,0.452,0.004,293.739
320,880,164,0.142,265.29,0.628,0.164,1774.42
120,240,165,0.11359,180.119,0.556,0.04,1636.54
600,400,166,0.141091,258.025,0.624,0.112,2531.43
640,680,167,0.140859,247.347,0.636,0.14,2219.82
480,40,168,0.0882825,110.245,0.428,0.008,267.178
920,800,169,0.0772159,90.002,0.368,0.016,181.62
200,800,170,0.150925,292.526,0.7,0.176,2096.86
840,960,171,0.0736036,82.6438,0.344,0,159.9
280,160,172,0.112606,195.841,0.576,0.032,1664.55
280,920,173,0.135248,269.222,0.592,0.128,1385.12
320,280,174,0.138023,243.487,0.644,0.128,2521.64
240,80,175,0.09315,131.1,0.452,0.008,1152.36
840,920,176,0.0807137,104.029,0.4,0.004,228.803
160,400,177,0.147384,309.088,0.66,0.16,2718.66
440,480,178,0.163442,314.994,0.804,0.232,3282.39
120,760,179,0.143808,252.151,0.68,0.156,1740.99
320,440,180,0.163145,354.866,0.788,0.228,3145.27
960,640,181,0.0732509,90.4935,0.308,0.004,159.049
680,360,182,0.117474,191.359,0.624,0.048,430.919
480,400,183,0.15218,283.29,0.712,0.188,3035.85
80,320,184,0.121381,199.213,0.56,0.056,1882.51
920,720,185,0.0802766,102.525,0.376,0.004,196.824
320,240,186,0.127331,226.373,0.608,0.056,2352.39
40,160,187,0.0893109,135.01,0.424,0.008,901.128
560,80,188,0.0883293,106.643,0.424,0.004,249.706
960,120,189,0.0505478,42.6282,0.096,0,50
480,600,190,0.164231,354.3,0.744,0.236,3063.37
320,560,191,0.168488,396.422,0.768,0.268,3273.16
40,280,192,0.108746,164.819,0.524,0.044,1342.38
880,80,193,0.0531627,49.1769,0.16,0.004,56.9034
520,520,194,0.165336,343.261,0.74,0.212,3256.11
240,840,195,0.14904,269.605,0.636,0.172,1795.18
40,120,196,0.0836937,95.2156,0.444,0.016,703.027
280,360,197,0.154425,310.869,0.672,0.176,2912.11
440,200,198,0.114651,184.992,0.58,0.048,2033.63
920,480,199,0.0817527,95.6939,0.42,0.012,209.555
480,760,200,0.158643,313.154,0.756,0.22,2629.36
880,520,201,0.0907466,156.135,0.412,0.008,257.856
640,280,202,0.110521,175.971,0.532,0.036,357.317
800,600,203,0.110072,176.581,0.544,0.028,1349.82
760,720,204,0.112364,176.75,0.56,0.044,1211.7
280,840,205,0.153323,296.36,0.68,0.176,1890.22
160,560,206,0.161388,333.787,0.752,0.204,2668.19
640,400,207,0.129176,274.703,0.604,0.1,2358.48
40,680,208,0.137145,248.687,0.644,0.128,1677.65
160,760,209,0.151674,283.03,0.672,0.184,2031.56
840,320,210,0.0845855,110.568,0.396,0.012,226.4
80,600,211,0.148233,276.241,0.712,0.164,2091.57
880,160,212,0.0586988,55.4981,0.18,0.008,105.408
480,480,213,0.159189,380.647,0.728,0.228,3042.28
880,120,214,0.0529459,47.7323,0.108,0.004,74.0294
960,880,215,0.06109,62.7694,0.188,0.008,105.137
600,80,216,0.0808228,97.6611,0.4,0.008,210.261
280,80,217,0.09441,129.586,0.496,0.004,1149.97
80,960,218,0.105098,141.152,0.464,0.028,412.58
240,200,219,0.115203,183.782,0.556,0.056,1859.35
40,800,220,0.130965,254.724,0.6,0.072,1230.91
400,480,221,0.167191,358.377,0.816,0.24,3259.06
280,760,222,0.163951,343.042,0.768,0.22,2539.37
520,200,223,0.109975,172.166,0.5,0.04,1844.95
360,160,224,0.11138,173.186,0.584,0.032,1801.81
520,840,225,0.142625,266.759,0.68,0.136,1834.42
720,520,226,0.128581,261.529,0.612,0.064,1918.26
920,920,227,0.0680357,73.5602,0.304,0.004,158.48
640,40,228,0.0698129,72.4488,0.26,0.008,154.137
360,840,229,0.151311,278.337,0.732,0.188,2095.95
360,240,230,0.129645,241.479,0.632,0.104,2430.56
920,200,231,0.0570804,58.5466,0.116,0.008,82.1735
760,560,232,0.115364,210.105,0.572,0.048,1653.62
440,400,233,0.157453,285.614,0.716,0.216,3116.66
760,120,234,0.0735283,85.3893,0.28,0.004,159.726
360,280,235,0.137918,267.594,0.58,0.132,2576.71
960,160,236,0.0547804,46.9054,0.1,0.012,62.3881
440,280,237,0.136247,258.685,0.66,0.104,2647.84
600,880,238,0.12816,224.443,0.664,0.068,1265.37
360,920,239,0.13901,267.87,0.664,0.128,1443.61
400,640,240,0.171717,369.143,0.784,0.288,3340.85
600,960,241,0.110852,184.923,0.552,0.044,716.066
760,800,242,0.105069,161.29,0.52,0.036,885.449
520,560,243,0.160613,366.745,0.736,0.216,3068.79
200,640,244,0.162286,319.092,0.768,0.228,2835.61
80,840,245,0.131613,237.699,0.628,0.1,1206.78
280,880,246,0.140774,269.522,0.624,0.16,1552.21
200,240,247,0.122378,210.621,0.612,0.06,1899.22
120,400,248,0.139396,312.126,0.636,0.14,2214.92
520,760,249,0.153926,296.941,0.748,0.192,2432.26
200,80,250,0.0927693,127.748,0.5,0,1042.56
600,480,251,0.1465,284.21,0.636,0.168,2566.53
680,320,252,0.110152,178.983,0.532,0.032,382.822
360,760,253,0.162671,351.764,0.788,0.224,2577.73
440,40,254,0.0848282,114.432,0.416,0.012,241.54
